timestamp,Scrambling Code Index,Power (dBm),SNR (dB),Freq Offset (Hz)Demod Lock,Demod Acq Time (sec),Bert Lock,Bert Total Bit Count,Bert Total Bit Error,Bit Error Rate
2017-02-03T09:16:57.930822,916,-51.366656414611015,7.632094862295768,-5494088.333333333,True,0.25,True,32560016,0
2017-02-03T09:17:05.824274,917,-51.366656414611015,7.730230255518392,-5494130.555555556,True,0.25,True,33147016,0
2017-02-03T09:17:13.731726,918,-51.36330775564902,7.573353043562338,-5494181.666666667,True,0.25,True,32815832,0
2017-02-03T09:17:21.616177,919,-51.36664878058352,7.860502937453254,-5494122.111111111,True,0.25,True,32942992,0
2017-02-03T09:17:29.517629,920,-51.355547589214694,7.880138071541319,-5089277.333333333,True,0.25,True,33231176,0
2017-02-03T09:17:37.418081,921,-51.349999999999994,7.834467780980379,-5494139.222222222,True,0.25,True,33131424,0
2017-02-03T09:17:45.328533,922,-51.36331540143142,7.787833515243621,-5494181.666666667,True,0.25,True,33080528,0
2017-02-03T09:17:53.233986,923,-51.37108949025578,7.64265289789818,-5494173.222222222,True,0.25,True,32601904,0
2017-02-03T09:18:01.119437,924,-51.35664107589132,7.684960796660501,-5494139.222222222,True,0.25,True,33285576,0
2017-02-03T09:18:09.017888,925,-51.363261562679995,7.939233647169438,-5494130.777777778,True,0.25,True,32880312,0
2017-02-03T09:18:16.921340,926,-51.37,7.757810436553684,-5494232.333333333,True,0.25,True,32986376,0
2017-02-03T09:18:24.835793,927,-51.35664107589132,7.937869446092252,-5494223.777777778,True,0.25,True,32730560,0
2017-02-03T09:18:32.727244,928,-51.35332311793277,7.868923269738632,-5494147.666666667,True,0.25,True,33101656,0
2017-02-03T09:18:40.623696,929,-51.37109973839078,7.746323333099871,-5494131.0,True,0.25,True,33678608,0
2017-02-03T09:18:48.523148,930,-51.3632462829058,7.628070765233819,-5494198.555555556,True,0.25,True,32815832,0
2017-02-03T09:18:56.401599,931,-51.35248054958062,7.749079360666283,-5494197.25,True,0.25,True,29983136,0
2017-02-03T09:19:04.288050,932,-51.35748921078222,7.852829457449672,-5494150.0,True,0.25,True,30679544,0
2017-02-03T09:19:12.168500,933,-51.3649740959692,7.920405276403692,-5494273.375,True,0.25,True,31511664,0
2017-02-03T09:19:20.067952,934,-51.34872570098253,7.97600129275458,-5494150.0,True,0.25,True,31296176,0
2017-02-03T09:19:27.973404,935,-51.36248054958061,7.781398900350938,-5494226.125,True,0.25,True,31361720,0
2017-02-03T09:19:35.840854,936,-51.33997695650667,7.852270229299203,-5494139.333333333,True,0.25,True,32260816,0
2017-02-03T09:19:43.742306,937,-51.37,7.873481963395784,-5494003.333333333,True,0.25,True,32431360,0
2017-02-03T09:19:51.634758,938,-51.55417390423889,7.8089875418318675,-5494190.111111111,True,0.25,True,33158416,0
2017-02-03T09:19:59.543210,939,-51.55768005410225,7.808003165998983,-5494190.111111111,True,0.25,True,32664000,0
2017-02-03T09:20:07.432661,940,-51.36664878058352,7.680935445337703,-5494215.444444444,True,0.25,True,33311008,0
2017-02-03T09:20:15.329113,941,-51.570677478940105,7.785771904803128,-5494130.666666667,True,0.25,True,33584776,0
2017-02-03T09:20:23.227565,942,-51.36997695650667,8.041664028214793,-5494156.222222222,True,0.25,True,32846864,0
2017-02-03T09:20:31.140017,943,-51.55768005410225,7.821412567601485,-5494122.333333333,True,0.25,True,33037240,0
2017-02-03T09:20:39.040469,944,-51.36330775564902,7.773685650232293,-5494147.666666667,True,0.25,True,32645288,0
2017-02-03T09:20:46.931921,945,-51.35331540143142,8.041144119820276,-5494232.333333333,True,0.25,True,33372120,0
2017-02-03T09:20:54.842373,946,-51.343307755649036,7.890125344944066,-5494173.0,True,0.25,True,32859216,0
2017-02-03T09:21:02.742825,947,-51.37,7.690543485871098,-5494173.0,True,0.25,True,32529424,0
2017-02-03T09:21:10.636276,948,-51.54417390423889,7.985987231801756,-5494105.222222222,True,0.25,True,33285576,0
2017-02-03T09:21:18.532728,949,-51.57100314849366,7.788964297352478,-5494105.222222222,True,0.25,True,33499504,0
2017-02-03T09:21:26.432180,950,-51.3588775200474,7.914478004229803,-5494147.888888889,True,0.25,True,32966512,0
2017-02-03T09:21:34.332632,951,-51.36331540143142,7.662676772225193,-5494164.555555556,True,0.25,True,33071648,0
2017-02-03T09:21:42.234084,952,-51.36331540143142,7.518028254907968,-5494164.777777778,True,0.25,True,33027944,0
2017-02-03T09:21:50.112534,953,-51.35499137193517,7.782525185317142,-5494169.0,True,0.25,True,30016784,0
2017-02-03T09:21:58.011986,954,-51.36748059431525,7.82757404207609,-5494054.625,True,0.25,True,30166416,0
2017-02-03T09:22:05.910438,955,-51.35497409596921,8.159539951511897,-5494159.375,True,0.25,True,30081144,0
2017-02-03T09:22:13.797889,956,-51.35497123427535,7.789227861322044,-5494140.125,True,0.25,True,30967952,0
2017-02-03T09:22:21.696341,957,-51.342480549580614,7.720051688983045,-5494187.875,True,0.25,True,30594272,0
2017-02-03T09:22:29.582792,958,-51.34748059431526,7.807562502872459,-5494178.375,True,0.25,True,31577144,0
2017-02-03T09:22:37.486244,959,-51.34872570098253,7.805123531615851,-5494169.0,True,0.25,True,31149288,0
2017-02-03T09:22:45.397696,960,-51.53234295392782,7.8151779753481385,-5494102.0,True,0.25,True,31064016,0
2017-02-03T09:22:53.285148,961,-51.349999999999994,7.94435075875234,-5494121.375,True,0.25,True,31633832,0
2017-02-03T09:23:01.186599,962,-51.34748059431526,7.941628992746316,-5494130.625,True,0.25,True,31363216,0
2017-02-03T09:23:09.094052,963,-51.34497409596921,7.827522310409631,-5494083.0,True,0.25,True,30978744,0
2017-02-03T09:23:16.971502,964,-51.33997695650667,7.955652985534758,-5494147.666666667,True,0.25,True,31771240,0
2017-02-03T09:23:24.854953,965,-51.34997695650667,7.644831906238921,-5494164.777777778,True,0.25,True,32474744,0
2017-02-03T09:23:32.741404,966,-51.356656438197604,7.775599256898854,-5494096.777777778,True,0.25,True,33243688,0
2017-02-03T09:23:40.623855,967,-51.361225728941626,8.018400993159332,-5494159.5,True,0.25,True,30056984,0
2017-02-03T09:23:48.521307,968,-51.543816289160645,7.81400162653168,-5494188.0,True,0.25,True,30003352,0
2017-02-03T09:23:56.405758,969,-51.34373868651995,7.724926931928521,-5494283.25,True,0.25,True,30891976,0
2017-02-03T09:24:04.290209,970,-51.35748059431525,7.58652946135748,-5494235.5,True,0.25,True,31519784,0
2017-02-03T09:24:12.202661,971,-51.359988487084706,7.801354746966719,-5494169.0,True,0.25,True,31149288,0
2017-02-03T09:24:20.107113,972,-51.53505791093374,7.770410639774572,-5494169.0,True,0.25,True,30764816,0
2017-02-03T09:24:28.005565,973,-51.54204679868566,7.856410072806409,-5494145.25,True,0.25,True,30507504,0
2017-02-03T09:24:35.892016,974,-51.347463281889375,7.850131922249155,-5494073.5,True,0.25,True,31597640,0
2017-02-03T09:24:43.804469,975,-51.35497409596921,7.8148846778776715,-5494235.5,True,0.25,True,31163288,0
2017-02-03T09:24:51.708921,976,-51.35122572894163,7.9459471935372905,-5494092.5,True,0.25,True,30891976,0
2017-02-03T09:24:59.625374,977,-51.34872570098253,7.928091245139058,-5494140.375,True,0.25,True,30422232,0
2017-02-03T09:25:07.547827,978,-51.55363099226185,7.76572469409266,-5494156.333333333,True,0.25,True,33618352,0
2017-02-03T09:25:15.448279,979,-51.541839970304586,7.687109504434386,-5493986.222222222,True,0.25,True,33670048,0
2017-02-03T09:25:23.348731,980,-51.544336492299855,7.518046699269645,-5494130.222222222,True,0.25,True,32864720,0
2017-02-03T09:25:31.248182,981,-51.550692459453856,7.8818773507324735,-5494181.444444444,True,0.25,True,32815832,0
2017-02-03T09:25:39.153635,982,-51.33997695650667,7.750130590829634,-5494164.555555556,True,0.25,True,33073144,0
2017-02-03T09:25:47.057087,983,-51.35552709560162,7.712866937348619,-5494130.555555556,True,0.25,True,33156920,0
2017-02-03T09:25:54.951538,984,-51.55183997030459,7.610967664575547,-5494207.111111111,True,0.25,True,33456120,0
2017-02-03T09:26:02.861991,985,-51.35664878058351,7.699200223501496,-5494156.111111111,True,0.25,True,32815832,0
2017-02-03T09:26:10.763443,986,-51.33,7.938028702749392,-5494181.666666667,True,0.25,True,32503264,0
2017-02-03T09:26:18.666895,987,-51.34,7.745896567063496,-5494164.777777778,True,0.25,True,32401440,0
2017-02-03T09:26:26.563346,988,-51.3388775200474,7.94622143903813,-5494257.666666667,True,0.25,True,32516632,0
2017-02-03T09:26:34.451798,989,-51.343307755649036,7.836733316628289,-5494198.333333333,True,0.25,True,33322112,0
2017-02-03T09:26:42.332248,990,-51.347454645549824,7.983228663850569,-5494159.375,True,0.25,True,30125000,0
2017-02-03T09:26:50.216699,991,-51.35748921078222,7.969865092207714,-5494111.75,True,0.25,True,30764816,0
2017-02-03T09:26:58.097150,992,-51.535990063147494,7.807507917618221,-5494169.0,True,0.25,True,31498072,0
2017-02-03T09:27:05.982601,993,-51.54635065756324,7.797797679067998,-5494139.333333333,True,0.25,True,32302704,0
2017-02-03T09:27:13.902054,994,-51.34370993244311,7.660905656965372,-5494159.375,True,0.25,True,31493520,0
2017-02-03T09:27:21.786505,995,-51.36,7.927877521345229,-5494181.666666667,True,0.25,True,32046888,0
2017-02-03T09:27:29.670956,996,-51.336648780583516,7.818971833031508,-5494173.222222222,True,0.25,True,32729064,0
2017-02-03T09:27:37.569408,997,-51.32330775564903,7.692734538196318,-5494207.0,True,0.25,True,32445296,0
2017-02-03T09:27:45.484860,998,-51.35774506629795,8.02865821501125,-5494240.777777778,True,0.25,True,32003504,0
2017-02-03T09:27:53.372312,999,-51.34330775564902,7.66290311976085,-5494147.666666667,True,0.25,True,32346088,0
2017-02-03T09:28:01.260763,1000,-51.34554758921469,7.8935076452391755,-5494190.111111111,True,0.25,True,33328960,0
2017-02-03T09:28:09.146214,1001,-51.515057910933734,7.660656314158234,-5494169.0,True,0.25,True,29891152,0
2017-02-03T09:28:17.061666,1002,-51.54768005410225,7.891913209405116,-5494190.111111111,True,0.25,True,33499504,0
2017-02-03T09:28:24.970119,1003,-51.35330775564903,7.7622804811661394,-5494249.222222222,True,0.25,True,33024056,0
2017-02-03T09:28:32.856570,1004,-51.5506774789401,7.891339053379273,-5494198.555555556,True,0.25,True,33456120,0
2017-02-03T09:28:40.736021,1005,-51.34248920249802,7.688009012307283,-5494073.25,True,0.25,True,30251208,0
2017-02-03T09:28:48.641473,1006,-51.51721141896996,7.892713531432284,-5494226.125,True,0.25,True,30070640,0
2017-02-03T09:28:56.532924,1007,-51.32998848708471,7.96067646126998,-5494187.875,True,0.25,True,29956976,0
2017-02-03T09:29:04.424375,1008,-51.3474949572931,7.716510664237697,-5494149.75,True,0.25,True,30937168,0
2017-02-03T09:29:12.310827,1009,-51.35748059431525,7.692540132535872,-5494302.25,True,0.25,True,31460456,0
2017-02-03T09:29:20.211278,1010,-51.33248054958062,7.676962685515134,-5494169.0,True,0.25,True,31105904,0
2017-02-03T09:29:28.102730,1011,-51.3474949572931,7.728165830326442,-5494178.25,True,0.25,True,31662416,0
2017-02-03T09:29:35.976180,1012,-51.33109973839079,8.075696625055315,-5494190.111111111,True,0.25,True,32563008,0
2017-02-03T09:29:43.869632,1013,-51.35664878058351,7.972446779063862,-5494207.0,True,0.25,True,33661768,0
2017-02-03T09:29:51.765083,1014,-51.3488775200474,8.048233949280434,-5494181.444444444,True,0.25,True,33056592,0
2017-02-03T09:29:59.666535,1015,-51.346648780583514,7.6603350515438375,-5494215.444444444,True,0.25,True,32986376,0
