timestamp,Scrambling Code Index,AIM Demod Lock,AIM Demod Acq Time (sec)
2017-02-01T10:32:49.168460,769,True,0.25
2017-02-01T10:32:57.351928,770,True,0.25
2017-02-01T10:33:05.549397,771,True,0.25
2017-02-01T10:33:13.731865,772,True,0.25
2017-02-01T10:33:21.908333,773,True,0.25
2017-02-01T10:33:30.085800,774,True,0.25
2017-02-01T10:33:38.281269,775,True,0.25
2017-02-01T10:33:46.457737,776,True,0.25
2017-02-01T10:33:54.640205,777,True,0.25
2017-02-01T10:34:02.822673,778,True,0.25
2017-02-01T10:34:10.998141,779,True,0.25
2017-02-01T10:34:19.172608,780,True,0.25
2017-02-01T10:34:27.369077,781,True,0.25
2017-02-01T10:34:35.550545,782,True,0.25
2017-02-01T10:34:43.752014,783,True,0.25
2017-02-01T10:34:51.934482,784,True,0.25
2017-02-01T10:35:00.110950,785,True,0.25
2017-02-01T10:35:08.267416,786,True,0.25
2017-02-01T10:35:16.429883,787,True,0.25
2017-02-01T10:35:24.605351,788,True,0.25
2017-02-01T10:35:32.782818,789,True,0.25
2017-02-01T10:35:40.980287,790,True,0.25
2017-02-01T10:35:49.179756,791,True,0.25
2017-02-01T10:35:57.361224,792,True,0.25
2017-02-01T10:36:05.516691,793,True,0.25
2017-02-01T10:36:13.673157,794,True,0.25
2017-02-01T10:36:21.856625,795,True,0.25
2017-02-01T10:36:30.013092,796,True,0.25
2017-02-01T10:36:38.189559,797,True,0.25
2017-02-01T10:36:46.373027,798,True,0.25
2017-02-01T10:36:54.557496,799,True,0.25
2017-02-01T10:37:02.738964,800,True,0.25
2017-02-01T10:37:10.914431,801,True,0.25
2017-02-01T10:37:19.102900,802,True,0.25
2017-02-01T10:37:27.266366,803,True,0.25
2017-02-01T10:37:35.448834,804,True,0.25
2017-02-01T10:37:43.646303,805,True,0.25
2017-02-01T10:37:51.841772,806,True,0.25
2017-02-01T10:37:59.999239,807,True,0.25
2017-02-01T10:38:08.182707,808,True,0.25
2017-02-01T10:38:16.382176,809,True,0.25
2017-02-01T10:38:24.565644,810,True,0.25
2017-02-01T10:38:32.749112,811,True,0.25
2017-02-01T10:38:40.949581,812,True,0.25
2017-02-01T10:38:49.127049,813,True,0.25
2017-02-01T10:38:57.301516,814,True,0.25
2017-02-01T10:39:05.478984,815,True,0.25
2017-02-01T10:39:13.660452,816,True,0.25
2017-02-01T10:39:21.843920,817,True,0.25
2017-02-01T10:39:30.019388,818,True,0.25
2017-02-01T10:39:38.194855,819,True,0.25
2017-02-01T10:39:46.358322,820,True,0.25
2017-02-01T10:39:54.539790,821,True,0.25
2017-02-01T10:40:02.732259,822,True,0.25
