timestamp,Scrambling Code Index,Power (dBm),SNR (dB),Freq Offset (Hz),Demod Lock,Demod Acq Time (sec),Bert Lock,Bert Total Bit Count,Bert Total Bit Error,Bit Error Rate
2017-02-15T09:38:15.098473,474,-54.81888540630531,29.373358246336522,-2854772.6666666665,True,0.0,True,31151000,0,0.0
2017-02-15T09:38:22.988924,475,-54.44,9.897869139335514,-4692386.666666667,True,0.0,True,31536968,0,0.0
2017-02-15T09:38:30.899377,476,-54.42443649167953,9.836819674556827,-4692637.111111111,True,0.0,True,31220416,0,0.0
2017-02-15T09:38:38.804829,477,-54.42,9.84006897719327,-4692726.555555556,True,0.0,True,30980456,0,0.0
2017-02-15T09:38:46.722282,478,-54.41330775564903,9.83679175749057,-4692255.0,True,0.0,True,30595984,0,0.0
2017-02-15T09:38:54.635735,479,-54.42398339848054,9.866021179086717,-4692481.8,True,0.0,True,34210256,0,0.0
2017-02-15T09:39:02.548187,480,-54.41398339848054,9.82003220436011,-4692481.8,True,0.0,True,33800416,0,0.0
2017-02-15T09:39:10.438638,481,-54.41398339848054,9.822153213464379,-4692255.0,True,0.0,True,34305104,0,0.0
2017-02-15T09:39:18.320089,482,-54.57716037656104,9.86001790309552,-4692507.0,True,0.0,True,30425440,0,0.0
2017-02-15T09:39:26.218541,483,-54.42664107589131,9.854534196395322,-4692843.888888889,True,0.0,True,30414616,0,0.0
2017-02-15T09:39:34.099992,484,-54.39326942061773,9.823402348430184,-4692255.0,True,0.0,True,31364928,0,0.0
2017-02-15T09:39:41.971442,485,-54.40599262494076,9.866039531932175,-4692481.8,True,0.0,True,32519840,0,0.0
2017-02-15T09:39:49.856893,486,-54.40995855350128,9.868070749102479,-4692781.2,True,0.0,True,33396056,0,0.0
2017-02-15T09:39:57.744344,487,-54.593319116868464,9.882061618878415,-4692662.6,True,0.0,True,34152136,0,0.0
2017-02-15T09:40:05.643796,488,-54.595393824004155,9.820151736357417,-4692481.8,True,0.0,True,33773608,0,0.0
2017-02-15T09:40:13.544248,489,-54.567502196117815,9.838235635957828,-4692721.0,True,0.0,True,34185616,0,0.0
2017-02-15T09:40:21.443700,490,-54.39590072310993,9.82011481103783,-4692781.2,True,0.0,True,33795032,0,0.0
2017-02-15T09:40:29.320150,491,-54.39997699185251,9.847869151123307,-4693109.666666667,True,0.0,True,30492576,0,0.0
2017-02-15T09:40:37.224602,492,-54.560229645299884,9.8025299457381,-4692255.0,True,0.0,True,30435344,0,0.0
2017-02-15T09:40:45.125054,493,-54.55377147310728,9.87558396130905,-4692801.555555556,True,0.0,True,30342424,0,0.0
2017-02-15T09:40:53.004505,494,-54.3888519423765,9.823715258976142,-4692305.666666667,True,0.0,True,30958848,0,0.0
2017-02-15T09:41:00.906957,495,-54.60068440881414,9.825881839936617,-4693209.555555556,True,0.0,True,31199544,0,0.0
