timestamp,Desired Frequency (Hz),FSW Power (dBm),FSW CNR (dB),AIM Power (dBm),AIM SNR (dB),AIM Freq Offset (Hz),AIM Demod Lock,AIM Demod Acq Time (sec)
2017-01-31T10:25:23.498177,274000000.0,-46.9355049133,16.5529403687,-39.427974221231004,22.36471056383012,-338201.7346938776,True,0.25
2017-01-31T10:25:35.061838,314000000.0,-47.8059768677,16.384305954,-40.56958856645471,23.748840413118238,278745.0612244898,True,0.0
2017-01-31T10:25:46.874514,354000000.0,-46.9175262451,17.1166763306,-39.791220430935006,22.205158520554225,275129.36734693876,True,0.25
2017-01-31T10:25:58.462177,394000000.0,-47.8154754639,16.2965927124,-41.123053132448355,20.386411152972336,-351354.3469387755,True,0.0
2017-01-31T10:26:10.079841,434000000.0,-46.8160209656,16.3557929993,-40.93733342281196,21.61308597956453,256036.3673469388,True,0.0
2017-01-31T10:26:22.095528,474000000.0,-47.0063705444,24.3670158386,-40.63518699975469,21.46086304737207,-340661.36734693876,True,0.25
2017-01-31T10:26:34.279225,514000000.0,-47.1385993958,24.3561382294,-40.78937487470991,21.524819545550894,266706.5714285714,True,0.25
2017-01-31T10:26:46.026897,554000000.0,-46.9231872559,24.5874500275,-40.44141729099694,21.60409758572608,252458.1224489796,True,0.0
2017-01-31T10:26:57.859574,598000000.0,-47.0291099548,23.9351177216,-40.87378131115316,21.236664941760594,248847.44897959183,True,0.0
2017-01-31T10:27:09.608246,642000000.0,-47.3960113525,23.9486465454,-41.49693632930499,21.83483453728671,254803.55102040817,True,0.0
2017-01-31T10:27:21.020899,682000000.0,-47.3281364441,24.2226104736,-41.92959403613395,20.607580228075406,250031.306122449,True,0.25
2017-01-31T10:27:32.375548,726000000.0,-47.3482131958,23.9271736145,-41.73548387333049,21.51362295639595,236883.3673469388,True,0.0
2017-01-31T10:27:48.367463,974000000.0,-46.5065879822,17.525346756,-41.085892556777125,24.460375008376637,122726.91836734694,True,0.25
2017-01-31T10:28:00.377150,1003000000.0,-46.7122001648,20.8600139618,-41.09507283921723,23.446148221288666,111672.4693877551,True,0.25
2017-01-31T10:28:12.275830,1032000000.0,-46.5521202087,21.0721416473,-40.96540085772202,22.54430864378868,101277.14583333333,True,0.25
2017-01-31T10:28:24.205513,1061000000.0,-46.7109298706,21.3348312378,-41.471655470690074,23.03100525801672,100451.0625,True,0.25
2017-01-31T10:28:35.954185,1091000000.0,-46.7608299255,21.6334381104,-41.41374010038934,23.240249992648586,94920.95833333333,True,0.25
2017-01-31T10:28:47.730858,1120000000.0,-46.6902122498,21.7769088745,-41.396112672895924,22.703381015581186,102907.1836734694,True,0.25
2017-01-31T10:28:59.556535,1149000000.0,-46.8035850525,22.0612945557,-41.4918256070401,23.214983484558118,102108.57142857143,True,0.25
2017-01-31T10:29:11.404212,1178000000.0,-46.9127578735,22.444437027,-41.567491121859135,22.283993589782316,91728.79166666667,True,0.25
2017-01-31T10:29:23.148884,1207000000.0,-46.9348907471,22.3578414917,-41.76060077406005,22.156161075057156,90257.0,True,0.25
2017-01-31T10:29:34.853553,1236000000.0,-47.1006164551,21.9944076538,-41.6118256070401,22.102488909715795,89362.08163265306,True,0.25
2017-01-31T10:29:46.555223,1266000000.0,-47.0719871521,21.991235733,-41.66753855176821,21.951930663151856,93349.42857142857,True,0.25
2017-01-31T10:29:58.915930,1295000000.0,-47.0413970947,21.8889465332,-41.833955580466,21.712955012226715,92521.39583333333,True,0.25
2017-01-31T10:30:10.870613,1324000000.0,-47.2197685242,21.2739086151,-41.81570489359447,21.770172755808588,91042.10204081633,True,0.25
2017-01-31T10:30:22.683289,1353000000.0,-47.1811485291,21.3658809662,-42.034779194364226,21.597713033265777,71010.60416666667,True,0.25
2017-01-31T10:30:34.521966,1382000000.0,-47.3059425354,21.132774353,-42.24790421633183,22.10791548659123,70183.39583333333,True,0.25
2017-01-31T10:30:46.455649,1411000000.0,-47.3845939636,16.2146701813,-42.14039408510273,22.29386127038095,78979.85714285714,True,0.25
2017-01-31T10:31:02.721579,1674000000.0,-54.3982467651,21.0646915436,-49.86201965958688,16.586561839201323,761734.7346938775,True,0.25
2017-01-31T10:31:14.270240,1718000000.0,-54.3450164795,21.2634773254,-49.357423285892224,17.224974421222225,144798.75510204083,True,0.0
2017-01-31T10:31:26.026912,1758000000.0,-54.5959663391,22.092716217,-49.92591277114155,17.47517286042616,150782.91836734695,True,0.25
2017-01-31T10:31:37.627576,1802000000.0,-54.622051239,21.4171485901,-49.578158722109926,17.406105699896393,759310.1224489796,True,0.25
2017-01-31T10:31:49.322245,1846000000.0,-54.8022766113,21.9329833984,-49.39719030408505,17.677930179795336,132845.4693877551,True,0.25
2017-01-31T10:32:00.931909,1886000000.0,-54.8019828796,21.4815254211,-49.273983423943264,17.298053314284825,138765.2857142857,True,0.25
2017-01-31T10:32:12.464568,1926000000.0,-54.7987861633,22.0354747772,-49.3323896154735,17.490626126115416,134019.0,True,0.25
2017-01-31T10:32:24.031230,1966000000.0,-54.7849197388,21.4342651367,-48.87446860766306,17.686208547033658,119644.59183673469,True,0.0
2017-01-31T10:32:35.752900,2006000000.0,-54.855342865,21.9861392975,-49.125979738118076,17.120683664641394,116066.57142857143,True,0.25
2017-01-31T10:32:47.340563,2046000000.0,-54.9509963989,21.452539444,-49.02720744797432,16.818437742567976,120875.75510204081,True,0.25
2017-01-31T10:32:58.881223,2086000000.0,-55.0676612854,21.4685935974,-48.91600512118397,16.432768657869715,116171.04,True,0.0
