timestamp,Frequency (Hz),SFU Power (dBm),SFU SNR (dB),FSW_SNR(dB)
2016-12-22T14:18:17.648711,490000000,-20,9,9.031585693399997
2016-12-22T14:18:26.752232,490000000,-20,10,10.029277801500001
2016-12-22T14:18:35.938757,490000000,-20,11,11.166366577200002
2016-12-22T14:18:45.111282,490000000,-20,12,12.147651672400002
2016-12-22T14:18:54.309808,490000000,-20,13,13.156524658200006
2016-12-22T14:19:03.454331,490000000,-20,14,14.081375122099999
2016-12-22T14:19:13.020878,490000000,-20,15,15.106990814200003
2016-12-22T14:19:22.187402,490000000,-20,16,16.198001861599998
2016-12-22T14:19:31.371928,490000000,-20,17,17.204040527400004
2016-12-22T14:19:40.571454,490000000,-20,18,18.172908782899995
2016-12-22T14:19:49.759979,490000000,-20,19,19.1935386658
2016-12-22T14:19:58.939504,490000000,-20,20,20.1506004333
2016-12-22T14:20:08.231036,510000000,-20,8,8.113853454600005
2016-12-22T14:20:17.371559,510000000,-20,9,9.112522125300003
2016-12-22T14:20:26.478080,510000000,-20,10,10.056144714399998
2016-12-22T14:20:35.619602,510000000,-20,11,11.0815200806
2016-12-22T14:20:44.791127,510000000,-20,12,12.119037628199997
2016-12-22T14:20:54.020655,510000000,-20,13,13.0548286438
2016-12-22T14:21:03.395191,510000000,-20,14,14.088958740199999
2016-12-22T14:21:12.749726,510000000,-20,15,15.053920745900001
2016-12-22T14:21:22.049258,510000000,-20,16,16.180915832500006
2016-12-22T14:21:31.330789,510000000,-20,17,17.1771774292
2016-12-22T14:21:40.625321,510000000,-20,18,18.1750564575
2016-12-22T14:21:49.931853,510000000,-20,19,19.122688293499998
2016-12-22T14:21:59.245386,510000000,-20,20,20.151615142799997
2016-12-22T14:22:08.668925,530000000,-20,8,8.0974960327
2016-12-22T14:22:17.795447,530000000,-20,9,9.065608978200004
2016-12-22T14:22:26.938969,530000000,-20,10,10.0633583069
2016-12-22T14:22:36.122495,530000000,-20,11,11.117633819600002
2016-12-22T14:22:45.285019,530000000,-20,12,12.111042022699998
2016-12-22T14:22:54.656555,530000000,-20,13,13.1323699951
2016-12-22T14:23:03.974088,530000000,-20,14,14.121757507300003
2016-12-22T14:23:13.254619,530000000,-20,15,15.108528137199997
2016-12-22T14:23:22.541150,530000000,-20,16,16.1771087646
2016-12-22T14:23:31.874684,530000000,-20,17,17.2166824341
2016-12-22T14:23:41.262221,530000000,-20,18,18.176696777400004
2016-12-22T14:23:50.589754,530000000,-20,19,19.2162628174
2016-12-22T14:23:59.944289,530000000,-20,20,20.172256469700002
2016-12-22T14:24:09.373828,550000000,-20,8,8.089492797799998
2016-12-22T14:24:18.475349,550000000,-20,9,9.084590911900001
2016-12-22T14:24:27.555868,550000000,-20,10,10.092071533199999
2016-12-22T14:24:36.708392,550000000,-20,11,11.0692214966
2016-12-22T14:24:45.842914,550000000,-20,12,12.077640533500002
2016-12-22T14:24:55.208450,550000000,-20,13,13.107715606600003
2016-12-22T14:25:04.507982,550000000,-20,14,14.099060058599996
2016-12-22T14:25:13.765511,550000000,-20,15,15.0880775452
2016-12-22T14:25:23.084044,550000000,-20,16,16.129013061500004
2016-12-22T14:25:32.448580,550000000,-20,17,17.161884307899996
2016-12-22T14:25:41.782114,550000000,-20,18,18.1737136841
2016-12-22T14:25:51.098647,550000000,-20,19,19.218288421700002
2016-12-22T14:26:00.400179,550000000,-20,20,20.193927764900003
2016-12-22T14:26:09.763714,570000000,-20,8,8.0631256104
2016-12-22T14:26:18.885236,570000000,-20,9,9.073097228999998
2016-12-22T14:26:28.051760,570000000,-20,10,10.088924407900002
2016-12-22T14:26:37.240286,570000000,-20,11,11.106601714999996
2016-12-22T14:26:46.484815,570000000,-20,12,12.112648010300006
2016-12-22T14:26:55.754345,570000000,-20,13,13.1262817382
2016-12-22T14:27:05.020875,570000000,-20,14,14.1214675903
2016-12-22T14:27:14.587422,570000000,-20,15,15.118202209400003
2016-12-22T14:27:23.857952,570000000,-20,16,16.168399810800004
2016-12-22T14:27:33.356496,570000000,-20,17,17.209442138599996
2016-12-22T14:27:42.674029,570000000,-20,18,18.1825027466
2016-12-22T14:27:51.958560,570000000,-20,19,19.167446136400002
2016-12-22T14:28:01.273092,570000000,-20,20,20.1750602723
2016-12-22T14:28:10.624627,590000000,-20,8,8.082328796399999
2016-12-22T14:28:19.750149,590000000,-20,9,9.075550079400003
2016-12-22T14:28:28.955676,590000000,-20,10,10.076148986800007
2016-12-22T14:28:38.123200,590000000,-20,11,11.136478424099998
2016-12-22T14:28:47.425732,590000000,-20,12,12.151153564500007
2016-12-22T14:28:56.623258,590000000,-20,13,13.149475097699998
2016-12-22T14:29:06.008795,590000000,-20,14,14.0988235473
2016-12-22T14:29:15.329328,590000000,-20,15,15.1241836548
2016-12-22T14:29:24.626860,590000000,-20,16,16.2249641418
2016-12-22T14:29:33.969394,590000000,-20,17,17.2266502381
2016-12-22T14:29:43.282927,590000000,-20,18,18.2028656006
2016-12-22T14:29:52.581459,590000000,-20,19,19.1673202515
2016-12-22T14:30:01.865990,590000000,-20,20,20.159099578799996
2016-12-22T14:30:11.297529,610000000,-20,8,8.081817626899998
2016-12-22T14:30:20.454053,610000000,-20,9,9.072559356700005
2016-12-22T14:30:29.629578,610000000,-20,10,10.1081848145
2016-12-22T14:30:38.785101,610000000,-20,11,11.108360290599997
2016-12-22T14:30:48.100634,610000000,-20,12,12.096626281699997
2016-12-22T14:30:57.231157,610000000,-20,13,13.120746612599994
2016-12-22T14:31:06.557690,610000000,-20,14,14.125385284400004
2016-12-22T14:31:15.917225,610000000,-20,15,15.076400756799998
2016-12-22T14:31:25.259760,610000000,-20,16,16.1932716369
2016-12-22T14:31:34.576293,610000000,-20,17,17.181045532300004
2016-12-22T14:31:43.917827,610000000,-20,18,18.217178344799997
2016-12-22T14:31:53.235360,610000000,-20,19,19.176490783700004
2016-12-22T14:32:02.612896,610000000,-20,20,20.197509765600003
2016-12-22T14:32:12.007433,630000000,-20,8,8.076484680099995
2016-12-22T14:32:21.124955,630000000,-20,9,9.1040725708
2016-12-22T14:32:30.406486,630000000,-20,10,10.0369682312
2016-12-22T14:32:39.573010,630000000,-20,11,11.1053733826
2016-12-22T14:32:48.725534,630000000,-20,12,12.075134277399997
2016-12-22T14:32:58.206076,630000000,-20,13,13.087501525900002
2016-12-22T14:33:07.524609,630000000,-20,14,14.1055335999
2016-12-22T14:33:16.842142,630000000,-20,15,15.1182327271
2016-12-22T14:33:26.164675,630000000,-20,16,16.186374664300004
2016-12-22T14:33:35.542211,630000000,-20,17,17.228988647500003
2016-12-22T14:33:44.842743,630000000,-20,18,18.234691619899998
2016-12-22T14:33:54.144275,630000000,-20,19,19.1844787598
2016-12-22T14:34:03.497810,630000000,-20,20,20.197254180900003
2016-12-22T14:34:12.928350,650000000,-20,8,8.036041259800001
2016-12-22T14:34:22.074873,650000000,-20,9,9.032909393300002
2016-12-22T14:34:31.216396,650000000,-20,10,10.079559326199998
2016-12-22T14:34:40.518928,650000000,-20,11,11.083950042700003
2016-12-22T14:34:49.716454,650000000,-20,12,12.1012840271
2016-12-22T14:34:58.985984,650000000,-20,13,13.060550689699994
2016-12-22T14:35:08.546531,650000000,-20,14,14.063549041800002
2016-12-22T14:35:17.876065,650000000,-20,15,15.055763244599994
2016-12-22T14:35:27.234600,650000000,-20,16,16.2130279541
2016-12-22T14:35:36.518131,650000000,-20,17,17.213386535699996
2016-12-22T14:35:45.822663,650000000,-20,18,18.1942291259
2016-12-22T14:35:55.093193,650000000,-20,19,19.1944770813
2016-12-22T14:36:04.406726,650000000,-20,20,20.1822929382
2016-12-22T14:36:13.853266,670000000,-20,8,8.047748565699997
2016-12-22T14:36:23.012790,670000000,-20,9,9.0578308105
2016-12-22T14:36:32.158313,670000000,-20,10,10.021461486900002
2016-12-22T14:36:41.338838,670000000,-20,11,11.084274291999996
2016-12-22T14:36:50.523364,670000000,-20,12,12.092369079599997
2016-12-22T14:36:59.890899,670000000,-20,13,13.096755981500003
2016-12-22T14:37:09.223433,670000000,-20,14,14.075626373300004
2016-12-22T14:37:18.577968,670000000,-20,15,15.087303161599998
2016-12-22T14:37:27.899501,670000000,-20,16,16.160682678199997
2016-12-22T14:37:37.228035,670000000,-20,17,17.1830444335
2016-12-22T14:37:46.626573,670000000,-20,18,18.1831932068
2016-12-22T14:37:55.930105,670000000,-20,19,19.170677185000002
2016-12-22T14:38:05.264639,670000000,-20,20,20.1522026062
2016-12-22T14:38:14.644175,690000000,-20,8,8.080513000499998
2016-12-22T14:38:23.730695,690000000,-20,9,9.072605133099998
2016-12-22T14:38:32.845216,690000000,-20,10,10.082458496099996
2016-12-22T14:38:41.989739,690000000,-20,11,11.084377288799999
2016-12-22T14:38:51.203266,690000000,-20,12,12.109306335500001
2016-12-22T14:39:00.501798,690000000,-20,13,13.127082824699997
2016-12-22T14:39:09.787329,690000000,-20,14,14.118377685600002
2016-12-22T14:39:19.047859,690000000,-20,15,15.087200164799995
2016-12-22T14:39:28.348391,690000000,-20,16,16.227485656699997
2016-12-22T14:39:37.645923,690000000,-20,17,17.1832466125
2016-12-22T14:39:46.902452,690000000,-20,18,18.208644866900002
2016-12-22T14:39:56.320991,690000000,-20,19,19.225017547599997
2016-12-22T14:40:05.652524,690000000,-20,20,20.1588516235
2016-12-22T14:40:15.050062,710000000,-20,8,8.105133056699998
2016-12-22T14:40:24.353594,710000000,-20,9,9.075576782300004
2016-12-22T14:40:33.425113,710000000,-20,10,10.080661773700001
2016-12-22T14:40:42.597638,710000000,-20,11,11.1755218506
2016-12-22T14:40:51.722159,710000000,-20,12,12.163238525400004
2016-12-22T14:41:00.898684,710000000,-20,13,13.148830413799999
2016-12-22T14:41:10.203217,710000000,-20,14,14.162036895699998
2016-12-22T14:41:19.509749,710000000,-20,15,15.137470245399996
2016-12-22T14:41:28.809281,710000000,-20,16,16.300045013499997
2016-12-22T14:41:38.107813,710000000,-20,17,17.248619079599997
2016-12-22T14:41:47.409345,710000000,-20,18,18.254413604699998
2016-12-22T14:41:56.742878,710000000,-20,19,19.271453857399997
2016-12-22T14:42:06.111414,710000000,-20,20,20.254314422600004
2016-12-22T14:42:15.501951,730000000,-20,8,8.0576820374
2016-12-22T14:42:24.617473,730000000,-20,9,9.0311775208
2016-12-22T14:42:33.760996,730000000,-20,10,10.037868499799998
2016-12-22T14:42:42.964522,730000000,-20,11,11.102367401099997
2016-12-22T14:42:52.218051,730000000,-20,12,12.097587585500001
2016-12-22T14:43:01.436579,730000000,-20,13,13.084323883099998
2016-12-22T14:43:10.695108,730000000,-20,14,14.1068611145
2016-12-22T14:43:20.014641,730000000,-20,15,15.092090606699998
2016-12-22T14:43:29.349175,730000000,-20,16,16.2367744446
2016-12-22T14:43:38.632706,730000000,-20,17,17.269542694000002
2016-12-22T14:43:47.971240,730000000,-20,18,18.199512481700005
2016-12-22T14:43:57.309774,730000000,-20,19,19.2101020813
2016-12-22T14:44:06.609306,730000000,-20,20,20.2123146057
2016-12-22T14:44:16.088849,970000000,-20,8,8.061374664299997
2016-12-22T14:44:25.254373,970000000,-20,9,9.014141082699993
2016-12-22T14:44:34.435898,970000000,-20,10,10.066421508799998
2016-12-22T14:44:43.657425,970000000,-20,11,11.056495666499998
2016-12-22T14:44:52.871952,970000000,-20,12,12.081928253200005
2016-12-22T14:45:02.173484,970000000,-20,13,13.077354431100005
2016-12-22T14:45:11.543020,970000000,-20,14,14.0741462708
2016-12-22T14:45:20.941558,970000000,-20,15,15.0821037292
2016-12-22T14:45:30.322094,970000000,-20,16,16.1694984436
2016-12-22T14:45:39.715632,970000000,-20,17,17.2080535889
2016-12-22T14:45:49.124170,970000000,-20,18,18.214302062999998
2016-12-22T14:45:58.733720,970000000,-20,19,19.185527801499994
2016-12-22T14:46:08.272265,970000000,-20,20,20.20154953
2016-12-22T14:46:17.719805,990000000,-20,8,8.084346771200003
2016-12-22T14:46:26.978335,990000000,-20,9,9.061710357599999
2016-12-22T14:46:36.178861,990000000,-20,10,10.0686378479
2016-12-22T14:46:45.398389,990000000,-20,11,11.089160919199998
2016-12-22T14:46:54.632917,990000000,-20,12,12.097206115700004
2016-12-22T14:47:04.050455,990000000,-20,13,13.1024017334
2016-12-22T14:47:13.467994,990000000,-20,14,14.081432342600003
2016-12-22T14:47:22.881533,990000000,-20,15,15.100765228300006
2016-12-22T14:47:32.268069,990000000,-20,16,16.226173400899995
2016-12-22T14:47:41.669607,990000000,-20,17,17.215389251700003
2016-12-22T14:47:51.036143,990000000,-20,18,18.201786041300004
2016-12-22T14:48:00.412679,990000000,-20,19,19.192935943600006
2016-12-22T14:48:09.782215,990000000,-20,20,20.236576080300004
2016-12-22T14:48:19.249757,1010000000,-20,8,8.070301055899996
2016-12-22T14:48:28.483285,1010000000,-20,9,9.067111969000003
2016-12-22T14:48:37.685811,1010000000,-20,10,10.063812255899997
2016-12-22T14:48:46.984343,1010000000,-20,11,11.0412712097
2016-12-22T14:48:56.339878,1010000000,-20,12,12.077625274700004
2016-12-22T14:49:05.732415,1010000000,-20,13,13.057739257899996
2016-12-22T14:49:15.129953,1010000000,-20,14,14.077571868900002
2016-12-22T14:49:24.488488,1010000000,-20,15,15.054237365699997
2016-12-22T14:49:33.890026,1010000000,-20,16,16.152473449699997
2016-12-22T14:49:43.260562,1010000000,-20,17,17.1924552917
2016-12-22T14:49:52.694101,1010000000,-20,18,18.1764068604
2016-12-22T14:50:02.089639,1010000000,-20,19,19.160861968999995
2016-12-22T14:50:11.478176,1010000000,-20,20,20.1752967834
2016-12-22T14:50:20.848712,1030000000,-20,8,8.091728210500001
2016-12-22T14:50:29.993235,1030000000,-20,9,9.068935394300006
2016-12-22T14:50:39.176760,1030000000,-20,10,10.073852539
2016-12-22T14:50:48.310282,1030000000,-20,11,11.129959106399994
2016-12-22T14:50:57.446805,1030000000,-20,12,12.127590179500004
2016-12-22T14:51:06.733336,1030000000,-20,13,13.139053344700002
2016-12-22T14:51:16.037868,1030000000,-20,14,14.109870910599994
2016-12-22T14:51:25.348401,1030000000,-20,15,15.145103454599997
2016-12-22T14:51:34.668934,1030000000,-20,16,16.211700439400005
2016-12-22T14:51:43.997467,1030000000,-20,17,17.2124519348
2016-12-22T14:51:53.265998,1030000000,-20,18,18.182472229000005
2016-12-22T14:52:02.566530,1030000000,-20,19,19.2292861938
2016-12-22T14:52:11.844060,1030000000,-20,20,20.158725738500003
2016-12-22T14:52:21.198595,1050000000,-20,8,8.104526519800004
2016-12-22T14:52:30.255113,1050000000,-20,9,9.076068878199997
2016-12-22T14:52:39.315632,1050000000,-20,10,10.0830993653
2016-12-22T14:52:48.486156,1050000000,-20,11,11.103057861399996
2016-12-22T14:52:57.656681,1050000000,-20,12,12.1186752319
2016-12-22T14:53:06.958213,1050000000,-20,13,13.1181221008
2016-12-22T14:53:16.288746,1050000000,-20,14,14.106201171900004
2016-12-22T14:53:25.601279,1050000000,-20,15,15.141704559400004
2016-12-22T14:53:34.873809,1050000000,-20,16,16.1703109742
2016-12-22T14:53:44.171341,1050000000,-20,17,17.2020263672
2016-12-22T14:53:53.521876,1050000000,-20,18,18.225402832
2016-12-22T14:54:02.790406,1050000000,-20,19,19.1806221008
2016-12-22T14:54:12.076937,1050000000,-20,20,20.1572685242
2016-12-22T14:54:21.490476,1070000000,-20,8,8.084815978999998
2016-12-22T14:54:30.660000,1070000000,-20,9,9.077857971199997
2016-12-22T14:54:39.825524,1070000000,-20,10,10.054702758800005
2016-12-22T14:54:48.976048,1070000000,-20,11,11.0946350097
2016-12-22T14:54:58.151572,1070000000,-20,12,12.102092742899998
2016-12-22T14:55:07.429103,1070000000,-20,13,13.100780487000002
2016-12-22T14:55:16.757637,1070000000,-20,14,14.0982666015
2016-12-22T14:55:26.068169,1070000000,-20,15,15.0957984924
2016-12-22T14:55:35.312698,1070000000,-20,16,16.182392120400003
2016-12-22T14:55:44.612230,1070000000,-20,17,17.1773872376
2016-12-22T14:55:53.917762,1070000000,-20,18,18.175956726000003
2016-12-22T14:56:03.266297,1070000000,-20,19,19.1613006591
2016-12-22T14:56:12.634833,1070000000,-20,20,20.154003143399997
2016-12-22T14:56:22.015369,1090000000,-20,8,8.0810546875
2016-12-22T14:56:31.134891,1090000000,-20,9,9.072910308799997
2016-12-22T14:56:40.301415,1090000000,-20,10,10.065330505399999
2016-12-22T14:56:49.417937,1090000000,-20,11,11.087322235100004
2016-12-22T14:56:58.572460,1090000000,-20,12,12.072025298999996
2016-12-22T14:57:07.861991,1090000000,-20,13,13.090751647999994
2016-12-22T14:57:17.116521,1090000000,-20,14,14.063747406000005
2016-12-22T14:57:26.407052,1090000000,-20,15,15.0909881591
2016-12-22T14:57:35.721585,1090000000,-20,16,16.214160919199998
2016-12-22T14:57:45.024117,1090000000,-20,17,17.2249145508
2016-12-22T14:57:54.337650,1090000000,-20,18,18.202747345
2016-12-22T14:58:03.620181,1090000000,-20,19,19.2222862243
2016-12-22T14:58:12.892711,1090000000,-20,20,20.2133102417
2016-12-22T14:58:22.322250,1110000000,-20,8,8.065189361599998
2016-12-22T14:58:31.472774,1110000000,-20,9,9.037845611600005
2016-12-22T14:58:40.543293,1110000000,-20,10,10.046657562299998
2016-12-22T14:58:50.091839,1110000000,-20,11,11.084079742500002
2016-12-22T14:58:59.411372,1110000000,-20,12,12.0964012146
2016-12-22T14:59:09.108926,1110000000,-20,13,13.1207046508
2016-12-22T14:59:18.394458,1110000000,-20,14,14.075622558600003
2016-12-22T14:59:27.726991,1110000000,-20,15,15.095920562699995
2016-12-22T14:59:36.969520,1110000000,-20,16,16.200584411600005
2016-12-22T14:59:46.298054,1110000000,-20,17,17.2358398438
2016-12-22T14:59:55.570584,1110000000,-20,18,18.2620658875
2016-12-22T15:00:04.845114,1110000000,-20,19,19.2265090943
2016-12-22T15:00:14.115645,1110000000,-20,20,20.2329483033
2016-12-22T15:00:23.448178,1130000000,-20,8,8.081802368200002
2016-12-22T15:00:32.582701,1130000000,-20,9,9.082221984900002
2016-12-22T15:00:41.681221,1130000000,-20,10,10.077594757099995
2016-12-22T15:00:51.047757,1130000000,-20,11,11.075778961200001
2016-12-22T15:01:00.417293,1130000000,-20,12,12.090988159200002
2016-12-22T15:01:09.683823,1130000000,-20,13,13.1219749451
2016-12-22T15:01:18.988355,1130000000,-20,14,14.123065948499999
2016-12-22T15:01:28.485898,1130000000,-20,15,15.150840759299996
2016-12-22T15:01:37.733427,1130000000,-20,16,16.076538085899998
2016-12-22T15:01:47.034959,1130000000,-20,17,17.231685638399995
2016-12-22T15:01:56.375494,1130000000,-20,18,18.2446594238
2016-12-22T15:02:05.681026,1130000000,-20,19,19.259223937999998
2016-12-22T15:02:15.024560,1130000000,-20,20,20.233829498299997
2016-12-22T15:02:24.470100,1150000000,-20,8,8.037475586
2016-12-22T15:02:33.552620,1150000000,-20,9,9.012573242099997
2016-12-22T15:02:42.696143,1150000000,-20,10,10.0710296631
2016-12-22T15:02:51.824665,1150000000,-20,11,11.063457489000001
2016-12-22T15:03:01.028191,1150000000,-20,12,12.081947326600002
2016-12-22T15:03:10.323723,1150000000,-20,13,13.0929832458
2016-12-22T15:03:19.583253,1150000000,-20,14,14.090160369899998
2016-12-22T15:03:28.894785,1150000000,-20,15,15.073261260999999
2016-12-22T15:03:38.236320,1150000000,-20,16,16.0569229126
2016-12-22T15:03:47.563853,1150000000,-20,17,17.2121315002
2016-12-22T15:03:56.900387,1150000000,-20,18,18.2109642029
2016-12-22T15:04:06.163917,1150000000,-20,19,19.2127265931
2016-12-22T15:04:15.465449,1150000000,-20,20,20.2069129944
2016-12-22T15:04:24.998994,1170000000,-20,8,8.062553405800003
2016-12-22T15:04:34.132517,1170000000,-20,9,9.055068969700002
2016-12-22T15:04:43.252038,1170000000,-20,10,10.066711425800001
2016-12-22T15:04:52.389561,1170000000,-20,11,11.047218322699997
2016-12-22T15:05:01.491082,1170000000,-20,12,12.059234619199998
2016-12-22T15:05:10.847617,1170000000,-20,13,13.112388610799997
2016-12-22T15:05:20.098146,1170000000,-20,14,14.062160491900002
2016-12-22T15:05:29.395678,1170000000,-20,15,15.095531463599997
2016-12-22T15:05:38.692209,1170000000,-20,16,16.095088958700003
2016-12-22T15:05:47.953739,1170000000,-20,17,17.223316192600002
2016-12-22T15:05:57.220269,1170000000,-20,18,18.215740203899998
2016-12-22T15:06:06.536802,1170000000,-20,19,19.217735290500002
2016-12-22T15:06:16.296360,1170000000,-20,20,20.175830841
2016-12-22T15:06:25.704898,1190000000,-20,8,8.030048370400003
2016-12-22T15:06:34.755416,1190000000,-20,9,9.053833007900003
2016-12-22T15:06:44.296962,1190000000,-20,10,10.0616188049
2016-12-22T15:06:53.398482,1190000000,-20,11,11.076919555700002
2016-12-22T15:07:02.510003,1190000000,-20,12,12.069721221999998
2016-12-22T15:07:11.824536,1190000000,-20,13,13.077514648399998
2016-12-22T15:07:21.178071,1190000000,-20,14,14.0967445374
2016-12-22T15:07:30.514605,1190000000,-20,15,15.120437622099999
2016-12-22T15:07:39.808137,1190000000,-20,16,16.184810638400002
2016-12-22T15:07:49.077667,1190000000,-20,17,17.1797065735
2016-12-22T15:07:58.363198,1190000000,-20,18,18.1730537415
2016-12-22T15:08:07.729734,1190000000,-20,19,19.1947135925
2016-12-22T15:08:17.000264,1190000000,-20,20,20.1937522888
2016-12-22T15:08:26.406802,1210000000,-20,8,8.069534301800005
2016-12-22T15:08:35.568326,1210000000,-20,9,9.078479766800001
2016-12-22T15:08:44.667846,1210000000,-20,10,10.052982330299997
2016-12-22T15:08:54.206392,1210000000,-20,11,11.044982910100003
2016-12-22T15:09:03.319913,1210000000,-20,12,12.077301025399997
2016-12-22T15:09:12.618445,1210000000,-20,13,13.1155624389
2016-12-22T15:09:22.321000,1210000000,-20,14,14.089954376199998
2016-12-22T15:09:31.664535,1210000000,-20,15,15.0834999084
2016-12-22T15:09:41.184079,1210000000,-20,16,16.165454864500006
2016-12-22T15:09:50.451609,1210000000,-20,17,17.212162017799997
2016-12-22T15:09:59.752141,1210000000,-20,18,18.227024078299998
2016-12-22T15:10:09.052673,1210000000,-20,19,19.225360870299994
2016-12-22T15:10:18.354205,1210000000,-20,20,20.219764709400003
2016-12-22T15:10:27.754743,1230000000,-20,8,8.0242996216
2016-12-22T15:10:36.912267,1230000000,-20,9,9.0509185791
2016-12-22T15:10:46.040789,1230000000,-20,10,10.068134307800001
2016-12-22T15:10:55.330320,1230000000,-20,11,11.0684242249
2016-12-22T15:11:04.624852,1230000000,-20,12,12.071140289299997
2016-12-22T15:11:13.914383,1230000000,-20,13,13.085300445499996
2016-12-22T15:11:23.215915,1230000000,-20,14,14.062610626200005
2016-12-22T15:11:32.528448,1230000000,-20,15,15.079605102600006
2016-12-22T15:11:41.826979,1230000000,-20,16,16.2124710083
2016-12-22T15:11:51.122511,1230000000,-20,17,17.229690551800005
2016-12-22T15:12:00.427043,1230000000,-20,18,18.221717834499998
2016-12-22T15:12:09.807580,1230000000,-20,19,19.216812133799998
2016-12-22T15:12:19.143114,1230000000,-20,20,20.214279174799998
2016-12-22T15:12:28.573653,1250000000,-20,8,8.052932739200003
2016-12-22T15:12:37.748178,1250000000,-20,9,9.068855285600002
2016-12-22T15:12:46.879700,1250000000,-20,10,10.026653289800002
2016-12-22T15:12:55.977221,1250000000,-20,11,11.0924072265
2016-12-22T15:13:05.084741,1250000000,-20,12,12.051704406699997
2016-12-22T15:13:14.425276,1250000000,-20,13,13.077877044700003
2016-12-22T15:13:23.754809,1250000000,-20,14,14.066886901800004
2016-12-22T15:13:33.026340,1250000000,-20,15,15.087200164799995
2016-12-22T15:13:42.354873,1250000000,-20,16,16.1877326965
2016-12-22T15:13:51.702408,1250000000,-20,17,17.1912193298
2016-12-22T15:14:01.034942,1250000000,-20,18,18.2249526978
2016-12-22T15:14:10.335474,1250000000,-20,19,19.2488059998
2016-12-22T15:14:19.651006,1250000000,-20,20,20.216327667199998
2016-12-22T15:14:29.036543,1270000000,-20,8,8.019569396900003
2016-12-22T15:14:38.171066,1270000000,-20,9,9.014518737799996
2016-12-22T15:14:47.272586,1270000000,-20,10,10.028049469000003
2016-12-22T15:14:56.340105,1270000000,-20,11,11.005451202400003
2016-12-22T15:15:05.487628,1270000000,-20,12,12.0609893799
2016-12-22T15:15:14.789160,1270000000,-20,13,13.038616180399998
2016-12-22T15:15:24.087692,1270000000,-20,14,14.057796478299998
2016-12-22T15:15:33.332221,1270000000,-20,15,15.065349578899998
2016-12-22T15:15:42.629753,1270000000,-20,16,16.178642273
2016-12-22T15:15:51.942285,1270000000,-20,17,17.1891098022
2016-12-22T15:16:01.276819,1270000000,-20,18,18.2242851257
2016-12-22T15:16:10.638355,1270000000,-20,19,19.184608459500005
2016-12-22T15:16:19.943887,1270000000,-20,20,20.208435058599996
2016-12-22T15:16:29.309422,1290000000,-20,8,8.077404022200007
2016-12-22T15:16:38.379941,1290000000,-20,9,9.039398193300002
2016-12-22T15:16:47.469461,1290000000,-20,10,10.033943176199998
2016-12-22T15:16:56.579982,1290000000,-20,11,11.081298828099996
2016-12-22T15:17:05.896515,1290000000,-20,12,12.088500976600002
2016-12-22T15:17:15.167045,1290000000,-20,13,13.099121093699999
2016-12-22T15:17:24.414574,1290000000,-20,14,14.081081390400001
2016-12-22T15:17:33.738108,1290000000,-20,15,15.114742278999998
2016-12-22T15:17:43.069641,1290000000,-20,16,16.208572387700002
2016-12-22T15:17:52.367173,1290000000,-20,17,17.252006530800003
2016-12-22T15:18:01.697707,1290000000,-20,18,18.203136444099997
2016-12-22T15:18:11.050242,1290000000,-20,19,19.244972229
2016-12-22T15:18:20.399776,1290000000,-20,20,20.2099876404
2016-12-22T15:18:29.788313,1310000000,-20,8,8.081310272300001
2016-12-22T15:18:38.900835,1310000000,-20,9,9.0630607605
2016-12-22T15:18:48.073359,1310000000,-20,10,10.051456451500002
2016-12-22T15:18:57.216882,1310000000,-20,11,11.067447662300005
2016-12-22T15:19:06.334404,1310000000,-20,12,12.087375640799998
2016-12-22T15:19:15.603934,1310000000,-20,13,13.105743408199999
2016-12-22T15:19:24.893465,1310000000,-20,14,14.105155944799996
2016-12-22T15:19:34.205998,1310000000,-20,15,15.093875885000003
2016-12-22T15:19:43.491529,1310000000,-20,16,16.2257728577
2016-12-22T15:19:52.793061,1310000000,-20,17,17.252006530800003
2016-12-22T15:20:02.092593,1310000000,-20,18,18.225383758599996
2016-12-22T15:20:11.395125,1310000000,-20,19,19.207775116
2016-12-22T15:20:20.706658,1310000000,-20,20,20.230968475300003
2016-12-22T15:20:30.058193,1330000000,-20,8,8.072807312099997
