timestamp,Desired Frequency (Hz),FSW Power (dBm),FSW CNR (dB),AIM Power (dBm),AIM SNR (dB),AIM Freq Offset (Hz),AIM Demod Lock,AIM Demod Acq Time (sec)
2017-02-13T17:26:24.217061,1025000000.0,-62.124458313,5.76086473465,-56.98655094722585,8.095883988528108,-299609.57575757575,True,0.25
2017-02-13T17:26:43.535166,1076000000.0,-62.4537849426,5.81821632385,-57.56304232977091,8.12110045862317,-307586.47959183675,True,0.25
2017-02-13T17:27:02.739265,1127000000.0,-62.1772155762,5.81092357635,-57.616852481307895,8.102983412566742,-305985.0707070707,True,0.25
2017-02-13T17:27:21.950363,1178000000.0,-62.900478363,5.80085468292,-57.731188311978784,8.088449206882935,91728.23232323233,True,0.25
2017-02-13T17:27:41.171463,1229000000.0,-62.606212616,5.81644439697,-57.90192569563666,8.16872576206303,83778.47959183673,True,0.25
2017-02-13T17:28:00.657577,1280000000.0,-63.0321884155,5.80695056915,-57.87038217958933,8.069765813877645,94922.68686868687,True,0.25
2017-02-13T17:28:19.903678,1331000000.0,-62.6719818115,5.81081008911,-58.03593773167077,8.046475611860561,87491.898989899,True,0.25
2017-02-13T17:28:39.254785,1382000000.0,-62.9509773254,5.76613998413,-58.3597658688103,7.969619132079318,70218.81818181818,True,0.25
2017-02-13T17:28:58.719898,1433000000.0,-63.2263565063,5.82021999359,-58.52886610918812,8.002152040082326,-333084.31313131313,True,0.25
2017-02-13T17:29:18.005001,1484000000.0,-63.2076263428,5.80904388428,-58.51303903263319,8.046311910441602,-331514.64285714284,True,0.25
2017-02-13T17:29:37.276104,1535000000.0,-63.2836914062,5.79563426971,-58.836032941523236,7.97716107946817,56652.181818181816,True,0.25
2017-02-13T17:29:56.506204,1586000000.0,-63.492980957,5.81539344788,-58.89425798072902,8.050089121992853,58243.0,True,0.25
2017-02-13T17:30:15.886312,1637000000.0,-63.2628974915,5.78010797501,-58.90180516407508,8.040490922676389,59866.37755102041,True,0.25
2017-02-13T17:30:35.218418,1688000000.0,-63.6677932739,5.83858203888,-59.6419933961958,7.99402716035836,-361808.62626262626,True,0.25
2017-02-13T17:30:55.110555,1739000000.0,-63.8770027161,5.82922267914,-59.05986116586361,8.057303718143656,-360189.8787878788,True,0.25
2017-02-13T17:31:14.442661,1790000000.0,-64.0130767822,5.83076047897,-59.10893924318203,7.99948735253087,46321.255102040814,True,0.25
2017-02-13T17:31:33.732765,1842000000.0,-63.9636878967,5.78722667694,-59.10987668577211,8.114307184345444,-380154.7755102041,True,0.25
2017-02-13T17:31:53.021868,1893000000.0,-64.0500183105,5.7723903656,-58.93593167833103,8.098620475946056,35943.242424242424,True,0.25
2017-02-13T17:32:12.404976,1944000000.0,-63.4411468506,5.80580329895,-58.89106826928125,8.110212217175006,27979.80808080808,True,0.25
2017-02-13T17:32:31.946094,1995000000.0,-64.0370330811,5.78872442245,-59.00207329690793,8.161865481841984,-394248.38383838383,True,0.25
2017-02-13T17:32:51.087189,2046000000.0,-64.1386108398,5.81621074677,-59.14437478035924,8.033584895728321,22380.37373737374,True,0.25
2017-02-13T17:33:10.317289,2097000000.0,-64.5359268188,5.78265476227,-59.057122536210365,8.001958403575264,14441.31313131313,True,0.25
