! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 30 January 2017 15:25:36
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9918A
! SERIAL MY53103946
! FIRMWARE_VERSION A.08.04
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 0613378550
! CORRECTION1 ON Q
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
30000,-7.41062564128045
1279985,-4.50987668985576
2529970,-4.57736127030372
3779955,-4.73034765091936
5029940,-4.92745066197107
6279925,-5.20186856065723
7529910,-5.46910977916068
8779895,-5.80061497515662
10029880,-6.16755744579051
11279865,-6.59572071522664
12529850,-7.03976315776953
13779835,-7.55145243049246
15029820,-8.06922094005393
16279805,-8.70420082560098
17529790,-9.38740711544235
18779775,-10.2080673027086
20029760,-11.0304089570411
21279745,-11.9718657337014
22529730,-12.9129881558067
23779715,-13.7731853225738
25029700,-14.5322577496858
26279685,-14.9178438190122
27529670,-14.9445689115856
28779655,-14.6069442927235
30029640,-14.0238523580304
31279625,-13.3749591888646
32529610,-12.6828655802991
33779595,-11.9953286543958
35029580,-11.3826389721063
36279565,-10.8495884089579
37529550,-10.3711112190641
38779535,-9.94498337526061
40029520,-9.57213370512662
41279505,-9.23087312984036
42529490,-8.95207625564119
43779475,-8.68593905676478
45029460,-8.44996159707337
46279445,-8.24533620507902
47529430,-8.02777719958081
48779415,-7.88656519464592
50029400,-7.74416258188354
51279385,-7.60901768659544
52529370,-7.48409993770529
53779355,-7.37765390630214
55029340,-7.26595957901131
56279325,-7.20268929423112
57529310,-7.12343316240553
58779295,-7.05573917890859
60029280,-6.99663075091704
61279265,-6.95791656367249
62529250,-6.93796857044183
63779235,-6.92297946768555
65029220,-6.91880036854167
66279205,-6.95720009026543
67529190,-6.98756532315012
68779175,-7.07477411703016
70029160,-7.1508867306816
71279145,-7.3287057226845
72529130,-7.53037874923086
73779115,-7.78429892954314
75029100,-8.13899610941258
76279085,-8.5390064425825
77529070,-9.00811318247152
78779055,-9.55179404921683
80029040,-10.1630148974456
81279025,-10.808917892285
82529010,-11.4632142608053
83778995,-12.0242992268201
85028980,-12.4861047422969
86278965,-12.7350781716551
87528950,-12.7969855166686
88778935,-12.6994193086878
90028920,-12.4131928856091
91278905,-12.0893838780627
92528890,-11.7662486143902
93778875,-11.4078843042033
95028860,-11.0539929499779
96278845,-10.7873473594317
97528830,-10.5344397282215
98778815,-10.343654990665
100028800,-10.188856109843
101278785,-10.0920696463679
102528770,-10.0322053238415
103778755,-9.99219092349785
105028740,-9.97091182834237
106278725,-9.89860118789612
107528710,-9.7991584180528
108778695,-9.66996469395747
110028680,-9.52577797635815
111278665,-9.35253946276578
112528650,-9.20124006611292
113778635,-9.05138227534677
115028620,-8.87140723661258
116278605,-8.69312448968113
117528590,-8.55684536710422
118778575,-8.4215267616696
120028560,-8.30227076985949
121278545,-8.15405376007581
122528530,-8.0606845041537
123778515,-7.9586436326832
125028500,-7.88818010092539
126278485,-7.83973148003461
127528470,-7.80398403017829
128778455,-7.76915004484733
130028440,-7.72452924738156
131278425,-7.80904184479542
132528410,-7.85390125251456
133778395,-7.96596091292125
135028380,-8.10746844189315
136278365,-8.27966856485404
137528350,-8.48922290098252
138778335,-8.72203480548735
140028320,-9.02060624472658
141278305,-9.312795513162
142528290,-9.63684903535343
143778275,-9.98119220539616
145028260,-10.3077482057709
146278245,-10.5856659690395
147528230,-10.8085174886283
148778215,-11.0124618974491
150028200,-11.140694182365
151278185,-11.2438246354777
152528170,-11.3047342463568
153778155,-11.28209941309
155028140,-11.297397716379
156278125,-11.2326005409635
157528110,-11.1507766951903
158778095,-11.0305626742853
160028080,-10.8697881065195
161278065,-10.7678164450961
162528050,-10.6430523367335
163778035,-10.4863053604584
165028020,-10.3602483656695
166278005,-10.2333823640265
167527990,-10.0622976967935
168777975,-9.94517780431323
170027960,-9.85133278162245
171277945,-9.76053120745525
172527930,-9.66064326760172
173777915,-9.60026899955721
175027900,-9.58899334830356
176277885,-9.5374828998527
177527870,-9.50784022957279
178777855,-9.5063492994791
180027840,-9.51257998256472
181277825,-9.50252503355033
182527810,-9.5281323919358
183777795,-9.52913304020138
185027780,-9.50757822453281
186277765,-9.51827575409337
187527750,-9.5495944842832
188777735,-9.55438788926281
190027720,-9.60087133782524
191277705,-9.60758581466317
192527690,-9.60410111936128
193777675,-9.62599730668842
195027660,-9.64960157547844
196277645,-9.66355217336388
197527630,-9.67111608332842
198777615,-9.66336156193207
200027600,-9.68222019091197
201277585,-9.68654146617245
202527570,-9.65813706215585
203777555,-9.66628493547734
205027540,-9.68930272959787
206277525,-9.66067848533773
207527510,-9.64918198142111
208777495,-9.64476377574744
210027480,-9.67998272506036
211277465,-9.6647034272181
212527450,-9.688894226108
213777435,-9.69438024677694
215027420,-9.75702517219643
216277405,-9.80675074896267
217527390,-9.85167102045893
218777375,-9.93185049471029
220027360,-9.99744390080805
221277345,-10.103288253944
222527330,-10.2061783871849
223777315,-10.3120521393375
225027300,-10.3450078853325
226277285,-10.4675054784393
227527270,-10.5211430522831
228777255,-10.5709368782675
230027240,-10.6253764009968
231277225,-10.6578952015925
232527210,-10.6840302404043
233777195,-10.7113510619944
235027180,-10.7634505123863
236277165,-10.7606230350733
237527150,-10.7535935177756
238777135,-10.7319811627288
240027120,-10.7196170291407
241277105,-10.6711222191946
