! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 30 January 2017 16:35:30
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9918A
! SERIAL MY53103946
! FIRMWARE_VERSION A.08.04
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1018138737
! CORRECTION1 ON Q
! DATA Freq,S21
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
30000,-22.1759640904063
1279985,-18.6958657447339
2529970,-18.6525089216808
3779955,-18.9477257469409
5029940,-19.3754588529317
6279925,-19.4454638746726
7529910,-19.760709467599
8779895,-19.9545492629489
10029880,-20.2218148657989
11279865,-20.4268362162445
12529850,-20.6994781680065
13779835,-20.9010251121078
15029820,-21.1954546280624
16279805,-21.6761074637347
17529790,-22.2859220139403
18779775,-23.1690154784133
20029760,-24.2870105376435
21279745,-25.5260186336171
22529730,-26.8008749722759
23779715,-28.0641266360877
25029700,-29.0595936119155
26279685,-29.7179108096159
27529670,-29.7954198401861
28779655,-29.4528253147651
30029640,-28.558922781533
31279625,-27.9155236441654
32529610,-26.9390361473666
33779595,-25.9477460590899
35029580,-25.0835557100283
36279565,-24.1424642111212
37529550,-23.3652137323038
38779535,-22.7349448423558
40029520,-22.2521853387857
41279505,-22.0122727626243
42529490,-21.7724887482184
43779475,-21.8461226992266
45029460,-21.723342100153
46279445,-21.8260983212065
47529430,-21.8071650422124
48779415,-21.9419131875731
50029400,-21.968514816878
51279385,-21.9175382161612
52529370,-21.8829744945952
53779355,-21.627612701133
55029340,-21.5862087658029
56279325,-21.3798684326193
57529310,-21.2304062886506
58779295,-20.9456340235056
60029280,-20.6997874845712
61279265,-20.5715033916715
62529250,-20.4388147300874
63779235,-20.2697881940288
65029220,-20.1838360646879
66279205,-20.047711464551
67529190,-20.1104040555108
68779175,-20.0966313057225
70029160,-20.2539001327306
71279145,-20.5605511138536
72529130,-20.6057945454038
73779115,-21.1068380601601
75029100,-21.5793200746561
76279085,-22.1166685170176
77529070,-22.7461973410813
78779055,-23.5060642279583
80029040,-24.2025135613586
81279025,-24.926401421855
82529010,-25.7241563845807
83778995,-26.3860051602062
85028980,-26.8118436971775
86278965,-26.8252733575917
87528950,-26.8525254928863
88778935,-26.2785371745227
90028920,-25.8081912528555
91278905,-25.1411070672509
92528890,-24.5006537954283
93778875,-23.9911388471742
95028860,-23.6510892910424
96278845,-23.3845039436709
97528830,-23.321273571792
98778815,-23.3916159525156
100028800,-23.4624092407236
101278785,-23.6814222275103
102528770,-23.7791118458015
103778755,-24.0542928407224
105028740,-24.1975871293196
106278725,-24.203816535252
107528710,-24.1597842340238
108778695,-24.1945246367356
110028680,-23.9326862205376
111278665,-23.6499918398207
112528650,-23.271232562705
113778635,-22.9408161845476
115028620,-22.555229775208
116278605,-22.0988344428147
117528590,-21.8038344221843
118778575,-21.3815344422224
120028560,-21.2336837247505
121278545,-21.0731554197354
122528530,-20.933488605646
123778515,-21.0445158213315
125028500,-21.1490350336575
126278485,-21.2650981548834
127528470,-21.3171187660342
128778455,-21.5110687766766
130028440,-21.7340467923738
131278425,-21.6473001074054
132528410,-21.9113090843218
133778395,-22.1639750685888
135028380,-22.2288793622104
136278365,-22.4533680109515
137528350,-22.5174687905933
138778335,-22.9143416699628
140028320,-23.110160799099
141278305,-23.353101874513
142528290,-23.5155763518335
143778275,-23.6258168521822
145028260,-23.9175060621822
