Frequency (Hz),Insertion Loss (dB)
1321264145,-11.3221724927865
1322514130,-11.3145625977164
1323764115,-11.3146633664435
1325014100,-11.3088287055871
1326264085,-11.2859406246249
1327514070,-11.2695644016424
1328764055,-11.2715742062271
1330014040,-11.2854172315808
1331264025,-11.2870543821352
1332514010,-11.2760706258113
1333763995,-11.2753518877881
1335013980,-11.2805981737077
1336263965,-11.2561421736364
1337513950,-11.2826748563645
1338763935,-11.3028340808575
1340013920,-11.3138857233569
1341263905,-11.3310782383999
1342513890,-11.2866496093828
1343763875,-11.3141624367035
1345013860,-11.2956090432868
1346263845,-11.3097611271745
1347513830,-11.3037571997642
1348763815,-11.3130365403232
1350013800,-11.3107306177784
1351263785,-11.3268359868113
1352513770,-11.2832610569027
1353763755,-11.2927440199523
1355013740,-11.3414277868306
1356263725,-11.3077126405172
1357513710,-11.3215666490549
1358763695,-11.3231985780926
1360013680,-11.3782311721435
1361263665,-11.3604476409697
1362513650,-11.3643411732639
1363763635,-11.3368622903472
1365013620,-11.416716198671
1366263605,-11.4030922235959
1367513590,-11.4027055361449
1368763575,-11.4000916114066
1370013560,-11.3973866810828
1371263545,-11.4314144480224
1372513530,-11.4582926440324
1373763515,-11.4646357058354
1375013500,-11.4891203870738
1376263485,-11.50526760957
1377513470,-11.5167489939151
1378763455,-11.5342735710857
1380013440,-11.5843080575549
1381263425,-11.5583953166087
1382513410,-11.5433425903566
1383763395,-11.5699489080161
1385013380,-11.599940005563
1386263365,-11.5681395019974
1387513350,-11.5548330475911
1388763335,-11.5838669867826
1390013320,-11.6177955486795
1391263305,-11.624094414679
1392513290,-11.584949912787
1393763275,-11.5585248547057
1395013260,-11.5993832769008
1396263245,-11.5792385380576
1397513230,-11.577117555439
1398763215,-11.5953819886866
1400013200,-11.5995747541853
1401263185,-11.5589688513469
1402513170,-11.5655947887178
1403763155,-11.5498943820716
1405013140,-11.5491301441036
1406263125,-11.5180671051615
1407513110,-11.5293540296171
1408763095,-11.5082574316861
1410013080,-11.4946488495435
1411263065,-11.5180898199252
1412513050,-11.510994640686
1413763035,-11.5076969137421
1415013020,-11.4959097047965
1416263005,-11.4670946466008
1417512990,-11.4977647040329
1418762975,-11.462586023883
1420012960,-11.4870152445522
1421262945,-11.5177192160617
1422512930,-11.5021427470806
1423762915,-11.5360785636445
1425012900,-11.499987566815
1426262885,-11.5363417127493
1427512870,-11.5560919170552
1428762855,-11.5800922531927
1430012840,-11.6540792910857
1431262825,-11.660377818888
1432512810,-11.660349623108
1433762795,-11.6732672862374
1435012780,-11.6556719408392
1436262765,-11.6816158334666
1437512750,-11.689623717678
1438762735,-11.6824170379046
1440012720,-11.7003258727205
1441262705,-11.6839372089213
1442512690,-11.6933479225891
1443762675,-11.7035292220816
1445012660,-11.700205396124
1446262645,-11.6679394428973
1447512630,-11.6608762164775
1448762615,-11.6659268603834
1450012600,-11.6534294456094
1451262585,-11.6084498991073
1452512570,-11.6551502589164
1453762555,-11.5985688339149
1455012540,-11.6111275389974
1456262525,-11.6029689986319
1457512510,-11.6301865871439
1458762495,-11.5745147334905
1460012480,-11.6194602162535
1461262465,-11.6201768342178
1462512450,-11.6043654537504
1463762435,-11.5915968414554
1465012420,-11.6188582746174
1466262405,-11.6315856411761
1467512390,-11.663408061114
1468762375,-11.613796181155
1470012360,-11.6542839822531
1471262345,-11.6340430044923
1472512330,-11.6357448995933
1473762315,-11.6515209073286
1475012300,-11.6768871352683
1476262285,-11.7004577167668
1477512270,-11.6400467109201
1478762255,-11.6723327587274
1480012240,-11.6757596421811
1481262225,-11.7040542563544
1482512210,-11.691749329847
1483762195,-11.7242813682591
1485012180,-11.7193517639611
1486262165,-11.7102617003634
1487512150,-11.7513945568887
1488762135,-11.7094226182239
1490012120,-11.7430399888924
1491262105,-11.7435002732376
1492512090,-11.7567991312548
1493762075,-11.7718657973123
1495012060,-11.7538973049183
1496262045,-11.7445317896351
1497512030,-11.7973066686634
1498762015,-11.7791131921317
1500012000,-11.7501534649003
1501261985,-11.7902592501894
1502511970,-11.7754670457422
1503761955,-11.8292102624963
1505011940,-11.8199480882765
1506261925,-11.7964426288595
1507511910,-11.7877081406444
1508761895,-11.8385757295972
1510011880,-11.8343482667208
1511261865,-11.8500593354728
1512511850,-11.8438495097185
1513761835,-11.8876815010598
1515011820,-11.8527553962991
1516261805,-11.8402507956836
1517511790,-11.9057312273341
1518761775,-11.8684799250013
1520011760,-11.860090746918
1521261745,-11.9179414743906
1522511730,-11.929099532429
1523761715,-11.9316812874509
1525011700,-11.9419293543041
1526261685,-11.9567636771015
1527511670,-11.9836142660634
1528761655,-11.9822201412169
1530011640,-12.0223013096069
1531261625,-12.0507354035742
1532511610,-12.0714592685207
1533761595,-12.0960392215028
1535011580,-12.1219331233762
1536261565,-12.1813529904937
1537511550,-12.1685394783453
1538761535,-12.1864693074977
1540011520,-12.2346389315644
1541261505,-12.2632384521461
1542511490,-12.2694381989114
1543761475,-12.2454157202035
1545011460,-12.253202938387
1546261445,-12.2085849662546
1547511430,-12.2364246158351
1548761415,-12.2643128641284
1550011400,-12.2153354681353
1551261385,-12.2176026982705
1552511370,-12.167762844515
1553761355,-12.1549643760877
1555011340,-12.0832099655641
1556261325,-12.102338579059
1557511310,-12.0769210776532
1558761295,-12.0453467895281
1560011280,-12.0294705369821
1561261265,-11.999729562243
1562511250,-11.9747650342002
1563761235,-11.9608667364896
1565011220,-11.9493201099669
1566261205,-11.9400350557753
1567511190,-11.9677180743366
1568761175,-11.980688046005
1570011160,-11.9411174077458
1571261145,-11.9627873499519
1572511130,-11.9443886223231
1573761115,-11.9857495220769
1575011100,-11.9887666388008
1576261085,-12.0020187292674
1577511070,-12.0175366704743
1578761055,-12.0028641843201
1580011040,-12.0452252771691
1581261025,-12.0729462198536
1582511010,-12.1042339300234
1583760995,-12.0974208643447
1585010980,-12.1744580793788
1586260965,-12.1574126790284
1587510950,-12.1759564944003
1588760935,-12.192854937602
1590010920,-12.197125894689
1591260905,-12.2312462692441
1592510890,-12.1908591914819
1593760875,-12.1802235782604
1595010860,-12.1733513334361
1596260845,-12.1774525006462
1597510830,-12.1980262158668
1598760815,-12.1652642271268
1600010800,-12.1604284962424
1601260785,-12.1425231394878
1602510770,-12.1413328751131
1603760755,-12.1383990678718
1605010740,-12.1533018587482
1606260725,-12.09105692605
1607510710,-12.1007475878913
1608760695,-12.1173028723554
1610010680,-12.0371983487569
1611260665,-12.0384451859367
1612510650,-12.0244776665113
1613760635,-12.0522485333457
1615010620,-12.014803234833
1616260605,-12.0521270457852
1617510590,-12.0240982738663
1618760575,-12.0733826438057
1620010560,-12.0429393067217
1621260545,-12.0408338085002
1622510530,-12.050354412457
1623760515,-12.0375314525647
1625010500,-12.0405104011009
1626260485,-12.0228301813536
1627510470,-12.0352508492342
1628760455,-12.062660911079
1630010440,-12.0331438278126
1631260425,-12.0453356223093
1632510410,-12.0468721745609
1633760395,-12.090989449416
1635010380,-12.0100016125891
1636260365,-12.0739131804492
1637510350,-12.0745046708045
1638760335,-12.0607351454398
1640010320,-12.0820891335534
1641260305,-12.0882609958932
1642510290,-12.071829658645
1643760275,-12.0586763692365
1645010260,-12.052545843383
1646260245,-12.0542840111788
1647510230,-12.0732179952876
1648760215,-12.0460871706827
1650010200,-12.0355324287296
1651260185,-12.0440216701959
1652510170,-12.0471852238342
1653760155,-12.0581412069791
1655010140,-12.0446433472381
1656260125,-12.1115434621812
1657510110,-12.0925788356467
1658760095,-12.124290141097
1660010080,-12.1066631298594
1661260065,-12.1800415670496
1662510050,-12.1761306795085
1663760035,-12.2229490532503
1665010020,-12.1680754381997
1666260005,-12.2051835025915
1667509990,-12.2150712488287
1668759975,-12.2581059659576
1670009960,-12.2609119702841
1671259945,-12.288497795953
1672509930,-12.2783880313231
1673759915,-12.311372510024
1675009900,-12.3343700694147
1676259885,-12.3232814575957
1677509870,-12.3506492781514
1678759855,-12.3105828676723
1680009840,-12.3140431211496
1681259825,-12.3260999092865
1682509810,-12.3220330074433
1683759795,-12.315629003834
1685009780,-12.3031021221638
1686259765,-12.2987226592732
1687509750,-12.3115096269935
1688759735,-12.2584240895875
1690009720,-12.2608503988835
1691259705,-12.2644618097332
1692509690,-12.2282016783114
1693759675,-12.2355032074723
1695009660,-12.2155921645347
1696259645,-12.2194662310735
1697509630,-12.212934673234
1698759615,-12.1603638091617
1700009600,-12.1599040571732
1701259585,-12.1618488688672
1702509570,-12.10983596301
1703759555,-12.1310928642656
1705009540,-12.0935260666066
1706259525,-12.1066295932176
1707509510,-12.0701062211633
1708759495,-12.138096345508
1710009480,-12.0984898660212
1711259465,-12.1275244281471
1712509450,-12.1168737091712
1713759435,-12.1161654769896
1715009420,-12.0787909046608
1716259405,-12.1418334377226
1717509390,-12.0826026107769
1718759375,-12.1225351636622
1720009360,-12.1065446677655
1721259345,-12.1291222195482
1722509330,-12.1059912989942
1723759315,-12.1323051175707
1725009300,-12.1338693465246
1726259285,-12.0970694308968
1727509270,-12.113594796717
1728759255,-12.1270086498047
1730009240,-12.1483439061653
1731259225,-12.0896642009771
1732509210,-12.151198333682
1733759195,-12.1638503789573
1735009180,-12.1978893971982
1736259165,-12.1517589525482
1737509150,-12.1927888887374
1738759135,-12.2120353947802
1740009120,-12.1741388835629
1741259105,-12.1850856749607
1742509090,-12.1845558091491
1743759075,-12.1990275451225
1745009060,-12.1943571996652
1746259045,-12.2035328732732
1747509030,-12.1795639641705
1748759015,-12.1990438868935
1750009000,-12.1988627544196
1751258985,-12.1887735048471
1752508970,-12.2086685299337
1753758955,-12.238467904914
1755008940,-12.2464893787324
1756258925,-12.2190375649701
1757508910,-12.2374336683176
1758758895,-12.2256080950409
1760008880,-12.2286069230645
1761258865,-12.2149795751829
1762508850,-12.2171099355483
1763758835,-12.2191362062718
1765008820,-12.2241479153135
1766258805,-12.2006294526874
1767508790,-12.234630088122
1768758775,-12.2055685192933
1770008760,-12.2166825873218
1771258745,-12.2208830357735
1772508730,-12.2277773294927
1773758715,-12.2153826126034
1775008700,-12.1971364193296
1776258685,-12.1929620285306
1777508670,-12.1808093514122
1778758655,-12.1629405059388
1780008640,-12.1033189808902
1781258625,-12.1743960976557
1782508610,-12.1522617702772
1783758595,-12.1371967484722
1785008580,-12.1243345301515
1786258565,-12.149520018025
1787508550,-12.1555760931508
1788758535,-12.1156824590574
1790008520,-12.1056636799359
1791258505,-12.1646482180067
1792508490,-12.1853933740643
1793758475,-12.1323951886082
1795008460,-12.1786228431757
1796258445,-12.1835465835349
1797508430,-12.1651885356552
1798758415,-12.2199409732689
1800008400,-12.2235698930873
1801258385,-12.2425194051912
1802508370,-12.18556314227
1803758355,-12.245587584224
1805008340,-12.2844852267274
1806258325,-12.2725422571025
1807508310,-12.2162412855562
1808758295,-12.2637570755039
1810008280,-12.2487167461098
1811258265,-12.2726739761475
1812508250,-12.3176942245754
1813758235,-12.2523536629622
1815008220,-12.3098722807025
1816258205,-12.3200937393003
1817508190,-12.3235279529095
1818758175,-12.3055130208279
1820008160,-12.2857364157911
1821258145,-12.277413304084
1822508130,-12.3008456795569
1823758115,-12.2803551295428
1825008100,-12.2677362208358
1826258085,-12.2848270067638
1827508070,-12.3252618581628
1828758055,-12.3184976618464
1830008040,-12.3467123758419
1831258025,-12.3266030768401
1832508010,-12.341273577242
1833757995,-12.3918090807285
1835007980,-12.3564917903192
1836257965,-12.3829820773342
1837507950,-12.3696051926582
1838757935,-12.3776735648183
1840007920,-12.3853898531338
1841257905,-12.4033334003863
1842507890,-12.4002222592118
1843757875,-12.3998152358724
1845007860,-12.3824274883122
1846257845,-12.3686243513205
1847507830,-12.3927339691799
1848757815,-12.3715254267893
1850007800,-12.3651766403382
1851257785,-12.4018871434732
1852507770,-12.367619175021
1853757755,-12.4262022112034
1855007740,-12.4176102415499
1856257725,-12.3903788622671
1857507710,-12.4337300954551
1858757695,-12.3736483541059
1860007680,-12.424307162534
1861257665,-12.4135999925204
1862507650,-12.4771610055994
1863757635,-12.4974415770175
1865007620,-12.5192239326225
1866257605,-12.5173225521917
1867507590,-12.5147168070534
1868757575,-12.5122266892385
1870007560,-12.5268699089955
1871257545,-12.4980138773232
1872507530,-12.53965076844
1873757515,-12.584880417503
1875007500,-12.5873806604678
1876257485,-12.553555313327
1877507470,-12.63577792113
1878757455,-12.6328851529521
1880007440,-12.6833760597039
1881257425,-12.7059698382551
1882507410,-12.6808150966149
1883757395,-12.7411064636051
1885007380,-12.7570085952446
1886257365,-12.7819608095533
1887507350,-12.7450437202934
1888757335,-12.7850768574324
1890007320,-12.7720159094242
1891257305,-12.7659232448448
1892507290,-12.7533502119368
1893757275,-12.7561085988814
1895007260,-12.7679603652158
1896257245,-12.7357827049662
1897507230,-12.755343568125
1898757215,-12.6826665409327
1900007200,-12.6460238106166
1901257185,-12.642289966604
1902507170,-12.6451386199848
1903757155,-12.6278109847063
1905007140,-12.6040073152316
1906257125,-12.5946358075521
1907507110,-12.5792969787433
1908757095,-12.5652601493465
1910007080,-12.5757719787004
1911257065,-12.5552877830767
1912507050,-12.5784716521371
1913757035,-12.5770442337848
1915007020,-12.6147224765462
1916257005,-12.5868223605569
1917506990,-12.6646105923934
1918756975,-12.5791216394854
1920006960,-12.606839685471
1921256945,-12.6312032565379
1922506930,-12.6511851436592
1923756915,-12.6018449791415
1925006900,-12.624913226747
1926256885,-12.6056595823437
1927506870,-12.6158225964631
1928756855,-12.6724675927769
1930006840,-12.6300357756232
1931256825,-12.6434477975385
1932506810,-12.637340222485
1933756795,-12.6372385436825
1935006780,-12.5738463568469
1936256765,-12.625169326183
1937506750,-12.5629903818189
1938756735,-12.553697915503
1940006720,-12.5685156584918
1941256705,-12.5130629017232
1942506690,-12.5378047062571
1943756675,-12.4860353555728
1945006660,-12.5169985167726
1946256645,-12.5119281964302
1947506630,-12.5316138714556
1948756615,-12.5399030934174
1950006600,-12.5032422111435
1951256585,-12.5033050220355
1952506570,-12.5543213884233
1953756555,-12.534177481475
1955006540,-12.5268829643497
1956256525,-12.5902680093098
1957506510,-12.5685329123609
1958756495,-12.5610342687873
1960006480,-12.5661519958595
1961256465,-12.5674849760919
1962506450,-12.576819442396
1963756435,-12.5875099476968
1965006420,-12.6254544224264
1966256405,-12.6165614539656
1967506390,-12.6319056397649
1968756375,-12.6148411940048
1970006360,-12.6600210482971
1971256345,-12.62316348644
1972506330,-12.6781978807813
1973756315,-12.6540971683774
1975006300,-12.658468845259
1976256285,-12.6875905421179
1977506270,-12.6770079503134
1978756255,-12.7075374481523
1980006240,-12.7292059042184
1981256225,-12.7250552133558
1982506210,-12.7127467235034
1983756195,-12.703462372581
1985006180,-12.7670878900136
1986256165,-12.8050323505636
1987506150,-12.8166923102766
1988756135,-12.8319280493914
1990006120,-12.8846363954516
1991256105,-12.9326390422307
1992506090,-12.9202176281414
1993756075,-12.9672530928705
1995006060,-12.9757410551759
1996256045,-13.0070730334928
1997506030,-13.0313337876567
1998756015,-13.0982218696722
2000006000,-13.0738873188141
2001255985,-13.0723150276413
2002505970,-13.0941186967976
2003755955,-13.1066111783643
2005005940,-13.1256326410173
2006255925,-13.1268130697275
2007505910,-13.1084722423079
2008755895,-13.1049321347329
2010005880,-13.1087238015896
2011255865,-13.1041278560708
2012505850,-13.0518781060257
2013755835,-12.9991058208576
2015005820,-13.0386129307624
2016255805,-13.0377708276074
2017505790,-13.0005330517927
2018755775,-13.0035629300605
2020005760,-12.9897176697463
2021255745,-13.0068241090776
2022505730,-13.0141632150206
2023755715,-13.0163649615667
2025005700,-13.0669863110484
2026255685,-13.0291777170133
2027505670,-13.0429563311144
2028755655,-13.0908571459924
2030005640,-13.0551148906421
2031255625,-13.0838944163513
2032505610,-13.0839972120438
2033755595,-13.0838155217049
2035005580,-13.1093766343531
2036255565,-13.147548001486
2037505550,-13.1432503308746
2038755535,-13.1615013645867
2040005520,-13.1991200176144
2041255505,-13.1792847672754
2042505490,-13.1791259568588
2043755475,-13.1578091805248
2045005460,-13.1710249840301
2046255445,-13.1989140655815
2047505430,-13.1166926326367
2048755415,-13.1551939903936
2050005400,-13.1928672487911
2051255385,-13.086251889095
2052505370,-13.1507965006871
2053755355,-13.0941521614094
2055005340,-13.0921060960091
2056255325,-13.0522425788988
2057505310,-13.0401526221854
2058755295,-12.9905275325493
2060005280,-12.9819664897756
2061255265,-12.9746778731017
2062505250,-12.9668777539316
2063755235,-12.9426028345579
2065005220,-12.9367114619115
2066255205,-12.9604917487101
2067505190,-12.9577359345726
2068755175,-12.9337845538891
2070005160,-12.8805164133181
2071255145,-12.8342566107858
2072505130,-12.8502792378445
2073755115,-12.8371889720339
2075005100,-12.8074443181671
2076255085,-12.8221576197065
2077505070,-12.8105106556972
2078755055,-12.8125642679441
2080005040,-12.7989855229257
2081255025,-12.8117973184828
2082505010,-12.7952153712937
2083754995,-12.8003034121004
2085004980,-12.8397184596356
2086254965,-12.7956949804933
2087504950,-12.8365494827918
2088754935,-12.8753349511254
2090004920,-12.8530857136591
2091254905,-12.8546882596051
2092504890,-12.8674381081953
2093754875,-12.8999533770986
2095004860,-12.8866813406012
2096254845,-12.8747670432505
2097504830,-12.9098942140085
2098754815,-12.9078214850155
2100004800,-12.917285480492
2101254785,-12.9051207160648
2102504770,-12.8987341000925
2103754755,-12.8806031587275
2105004740,-12.8584172180888
2106254725,-12.8371437904192
2107504710,-12.8592856672022
2108754695,-12.8364883593099
2110004680,-12.7989160923766
2111254665,-12.7976539679609
2112504650,-12.7785228129798
2113754635,-12.7259270983491
2115004620,-12.7647382997426
2116254605,-12.7518175369872
2117504590,-12.7242456601905
2118754575,-12.719699730506
2120004560,-12.736493966803
2121254545,-12.7555184624696
2122504530,-12.7022923895526
2123754515,-12.737570967865
2125004500,-12.7294292417672
2126254485,-12.742663563077
2127504470,-12.7672216758014
2128754455,-12.7661023101809
2130004440,-12.814561733453
2131254425,-12.8494017870151
2132504410,-12.8322670214148
2133754395,-12.8390263721249
2135004380,-12.8930078932147
2136254365,-12.925837257601
2137504350,-12.9284405120198
2138754335,-12.9679654870617
2140004320,-13.0080913500368
2141254305,-12.9874220028682
2142504290,-13.0047077562879
2143754275,-12.9906519198153
2145004260,-13.0354624359736
2146254245,-13.0613080694971
2147504230,-13.068805958927
2148754215,-13.0536738253532
2150004200,-13.0791888517694
2151254185,-13.0736666549409
2152504170,-13.0735619379706
2153754155,-13.0367705725301
2155004140,-13.0640199205655
2156254125,-13.0310458363032
2157504110,-13.0408701049645
2158754095,-12.9930720738811
2160004080,-13.0038922352896
2161254065,-13.0096259995438
2162504050,-13.0068369415222
2163754035,-12.9777255582457
2165004020,-12.9871720131507
2166254005,-12.9612199372536
2167503990,-12.9601380365745
2168753975,-12.9752525284599
2170003960,-12.92269536184
2171253945,-12.947115416816
2172503930,-12.8886920102227
2173753915,-12.9448209991012
2175003900,-12.9349484653466
2176253885,-12.9507132935165
2177503870,-12.9069606362568
2178753855,-12.9260064826705
2180003840,-12.9280897454302
2181253825,-12.9311242378991
2182503810,-12.9409356650968
2183753795,-12.9073421757663
2185003780,-12.9147609939742
2186253765,-12.9177956963192
2187503750,-12.9100492140025
2188753735,-12.9835334817773
2190003720,-12.9692009961848
2191253705,-12.9776244593718
2192503690,-12.9935172910696
2193753675,-12.9645746994065
2195003660,-13.006479130384
2196253645,-13.0020287522204
2197503630,-13.0096218971699
2198753615,-13.0063495135256
2200003600,-13.0265734858975
2201253585,-13.024775724712
2202503570,-13.0468648471621
2203753555,-13.0508473923191
2205003540,-13.105423689529
2206253525,-13.0932677742123
2207503510,-13.1082170791233
2208753495,-13.1055083826784
2210003480,-13.148628896575
2211253465,-13.1456758287251
2212503450,-13.1649364368265
2213753435,-13.1352822880083
2215003420,-13.2003520256571
2216253405,-13.2123574686544
2217503390,-13.2256941229643
2218753375,-13.2347626647794
2220003360,-13.2499181942373
2221253345,-13.2393165994566
2222503330,-13.2328675938617
2223753315,-13.2961829197026
2225003300,-13.275282025195
2226253285,-13.3287904648823
2227503270,-13.2853697640038
2228753255,-13.2990658248548
2230003240,-13.2798668925681
2231253225,-13.3218877230141
2232503210,-13.3430718585887
2233753195,-13.3256703910713
2235003180,-13.2779649488182
2236253165,-13.3182988311028
2237503150,-13.3147651753836
2238753135,-13.3485763118939
2240003120,-13.3128631393582
2241253105,-13.3249207415753
2242503090,-13.2932669312894
2243753075,-13.2943277383319
2245003060,-13.2602250786132
2246253045,-13.2649973423538
2247503030,-13.2607517269782
2248753015,-13.262769654108
2250003000,-13.2255176262374
2251252985,-13.2318298717943
2252502970,-13.2107350164321
2253752955,-13.2193397141646
2255002940,-13.1584042695964
2256252925,-13.2013762844158
2257502910,-13.1890631247858
2258752895,-13.1672465467675
2260002880,-13.1860112258348
2261252865,-13.1984651841884
2262502850,-13.2012030432777
2263752835,-13.186653398455
2265002820,-13.2216626919705
2266252805,-13.2424212576238
2267502790,-13.2230557667921
2268752775,-13.2651086129572
2270002760,-13.2875450116988
2271252745,-13.3354517992148
2272502730,-13.3571904579779
2273752715,-13.3686484812938
2275002700,-13.453821423711
2276252685,-13.444579584948
2277502670,-13.4485090625864
2278752655,-13.5343512247932
2280002640,-13.5658146605586
2281252625,-13.6242648232605
2282502610,-13.6387183507366
2283752595,-13.7299952165581
2285002580,-13.8093556347803
2286252565,-13.8320009971553
2287502550,-13.847372440834
2288752535,-13.9075347218579
2290002520,-13.9463486915788
2291252505,-13.980585959208
2292502490,-14.031373537992
2293752475,-14.0625108050367
2295002460,-14.1070409321493
2296252445,-14.1500838582467
2297502430,-14.1722505086833
2298752415,-14.1822607328884
2300002400,-14.1880337186615
2301252385,-14.2031738776607
2302502370,-14.2367780772134
2303752355,-14.2346387440153
2305002340,-14.2420802973969
2306252325,-14.305279065924
2307502310,-14.2776055032528
2308752295,-14.2250810158641
2310002280,-14.2722296044521
2311252265,-14.2612529650225
2312502250,-14.2361258125923
2313752235,-14.2702828752456
2315002220,-14.2506311687265
2316252205,-14.193229278794
2317502190,-14.1835969750401
2318752175,-14.1228075214069
2320002160,-14.0717724933986
2321252145,-14.0568353813219
2322502130,-14.0175820389772
2323752115,-14.0025330502239
2325002100,-13.9555052541011
2326252085,-13.9286633434216
2327502070,-13.9279881437496
2328752055,-13.8882042991384
2330002040,-13.8833843766131
2331252025,-13.8448882447759
2332502010,-13.8912373813504
2333751995,-13.8849157010702
2335001980,-13.9215051482247
2336251965,-13.934573672407
2337501950,-13.9571241082307
2338751935,-13.9823575212073
2340001920,-14.0374195552192
2341251905,-14.0445217814549
2342501890,-14.111918200342
2343751875,-14.1362331594151
2345001860,-14.2203102418742
2346251845,-14.2575820720612
2347501830,-14.3028797990802
2348751815,-14.3689399165043
2350001800,-14.4371469455638
2351251785,-14.4182421791067
2352501770,-14.4742083879893
2353751755,-14.4751303998974
2355001740,-14.5500831885356
2356251725,-14.6041306754468
2357501710,-14.5593028476458
2358751695,-14.6444886689751
2360001680,-14.6082299397501
2361251665,-14.6308196514316
2362501650,-14.6387125464895
2363751635,-14.6298064384586
2365001620,-14.7119064183008
2366251605,-14.6935376903041
2367501590,-14.6695901427674
2368751575,-14.6232555643491
2370001560,-14.5816360189809
2371251545,-14.5919523491107
2372501530,-14.5235122335842
2373751515,-14.4587414280303
2375001500,-14.4985419687113
2376251485,-14.3971144207738
2377501470,-14.3734288293881
2378751455,-14.3001654243119
2380001440,-14.2503902141372
2381251425,-14.2269145038441
2382501410,-14.1887056616628
2383751395,-14.1721855697958
2385001380,-14.1499826033295
2386251365,-14.053732197333
2387501350,-14.055768770689
2388751335,-14.0547804864988
2390001320,-14.0459172858274
2391251305,-14.0139719287323
2392501290,-14.0182747332811
2393751275,-14.0057812931494
2395001260,-14.0410653634166
2396251245,-13.9919978825042
2397501230,-14.0385082176342
2398751215,-14.0242876458645
2400001200,-14.0206582482243
2401251185,-14.0291726071509
2402501170,-14.0520596314326
2403751155,-14.0556518875392
2405001140,-14.0504463537992
2406251125,-14.0710799881283
2407501110,-14.1318277618409
2408751095,-14.1050839683674
2410001080,-14.1375157183365
2411251065,-14.1887157745003
2412501050,-14.2094803023063
2413751035,-14.2758373760759
2415001020,-14.3245566680605
2416251005,-14.4062014894628
2417500990,-14.4817680872339
2418750975,-14.5445862762497
2420000960,-14.5894262581756
2421250945,-14.6712894319434
2422500930,-14.7755534675349
2423750915,-14.8199067457761
2425000900,-14.9279256049315
2426250885,-14.9547234563061
2427500870,-15.1062902277976
2428750855,-15.1050913722615
2430000840,-15.2082583649126
2431250825,-15.2869652070371
2432500810,-15.3368554355421
2433750795,-15.4252872979988
2435000780,-15.4641591002754
2436250765,-15.5393241960017
2437500750,-15.570342563151
2438750735,-15.5659609728068
2440000720,-15.6058503913231
2441250705,-15.6863386228985
2442500690,-15.6927767406336
2443750675,-15.7677241450098
2445000660,-15.7631203278658
2446250645,-15.8060432034024
2447500630,-15.7853109816972
2448750615,-15.8116516812202
2450000600,-15.7806449850738
2451250585,-15.8219345076313
2452500570,-15.8868356407317
2453750555,-15.8203133833901
2455000540,-15.7964186432589
2456250525,-15.7747305513334
2457500510,-15.7786601759403
2458750495,-15.7952061585392
2460000480,-15.727935201148
2461250465,-15.6688337005626
2462500450,-15.7069280831186
2463750435,-15.7126635157191
2465000420,-15.6007035767245
2466250405,-15.6172851888328
2467500390,-15.6146415620812
2468750375,-15.62605527417
2470000360,-15.6008747437678
2471250345,-15.5874183641706
2472500330,-15.5676332342588
2473750315,-15.6013676469414
2475000300,-15.6030091817817
2476250285,-15.668364976179
2477500270,-15.6530944132637
2478750255,-15.7047004359714
2480000240,-15.6959815700616
2481250225,-15.7130965831359
2482500210,-15.7642833747121
2483750195,-15.7448084318969
2485000180,-15.787504904115
2486250165,-15.8573406262248
2487500150,-15.8136084495847
2488750135,-15.8120258513633
2490000120,-15.871973543667
2491250105,-15.8312834432494
2492500090,-15.8932166649402
2493750075,-15.8716835047437
2495000060,-15.8718725840597
2496250045,-15.8476736064245
2497500030,-15.8836787991916
2498750015,-15.9216903154208
2500000000,-15.9437737031432
