timestamp,Desired Frequency (Hz),FSW Power (dBm),FSW CNR (dB),AIM Power (dBm),AIM SNR (dB),AIM Freq Offset (Hz),AIM Demod Lock,AIM Demod Acq Time (sec)
2017-02-13T18:08:51.378751,974000000.0,-64.6225662231,15.3904266357,-59.365391430208305,21.925463729842324,122850.0306122449,True,0.25
2017-02-13T18:09:10.764859,1025000000.0,-64.5138473511,15.1393928528,-59.22477243645265,21.95233624212497,105308.0,True,0.25
2017-02-13T18:09:30.039962,1076000000.0,-64.9145736694,14.7626199722,-59.83812675809749,21.221952048464487,97305.11111111111,True,0.25
2017-02-13T18:09:49.431071,1127000000.0,-64.5543136597,15.2677965164,-59.93094313287145,21.49986187989922,109256.07070707071,True,0.25
2017-02-13T18:10:08.612168,1178000000.0,-65.2951126099,14.8829755783,-60.00174497563235,21.391706496961767,91739.82828282828,True,0.25
2017-02-13T18:10:27.953274,1229000000.0,-65.0220718384,15.2454166412,-60.150872656023125,20.961608679421985,83761.101010101,True,0.25
2017-02-13T18:10:47.204375,1280000000.0,-65.4363098145,14.645567894,-60.19524965425218,20.864980371881913,94956.87878787878,True,0.25
2017-02-13T18:11:06.565483,1331000000.0,-65.1004257202,14.835226059,-60.19358674534449,19.59127660413612,87752.12244897959,True,0.25
2017-02-13T18:11:25.696577,1382000000.0,-64.2818756104,15.2431440353,-59.63953369714703,21.185997132228145,70223.46464646465,True,0.25
2017-02-13T18:11:44.871674,1433000000.0,-64.5054244995,14.587141037,-59.598977444443804,20.332917196042736,81352.22222222222,True,0.25
2017-02-13T18:12:04.214780,1484000000.0,-64.1793670654,15.3605442047,-59.18805337101075,20.636338855809214,74229.9696969697,True,0.25
2017-02-13T18:12:23.415878,1535000000.0,-64.2196655273,15.436841011,-59.50553925199244,20.303280093598506,56660.857142857145,True,0.25
2017-02-13T18:12:42.725983,1586000000.0,-64.1035232544,15.5046043396,-59.31630433048007,21.910179608901117,58255.489795918365,True,0.25
2017-02-13T18:13:01.988085,1637000000.0,-63.8857154846,16.0208282471,-59.33693957485677,22.059760353891498,60219.767676767675,True,0.25
2017-02-13T18:13:21.530202,1688000000.0,-64.2721710205,15.8017692566,-60.05087484139278,21.771408589864482,43117.83838383838,True,0.25
2017-02-13T18:13:41.019317,1739000000.0,-64.4429244995,15.7135124207,-59.58914399445664,21.999281293948734,459202.5306122449,True,0.25
2017-02-13T18:14:00.260418,1790000000.0,-64.5463790894,15.914639473,-59.51131134040903,21.59915021750426,46315.71717171717,True,0.25
2017-02-13T18:14:19.471516,1842000000.0,-64.5451660156,15.1896057129,-59.573703231114614,22.108047970286606,34353.9595959596,True,0.25
2017-02-13T18:14:38.701616,1893000000.0,-64.1352996826,16.0259037018,-58.71886492508662,22.04812369741138,35943.979797979795,True,0.25
2017-02-13T18:14:57.852712,1944000000.0,-64.0976257324,16.1062316895,-59.21845077217375,21.13903460352362,27981.666666666668,True,0.25
2017-02-13T18:15:17.114813,1995000000.0,-63.9874801636,15.7195615768,-58.59082644875293,21.64694590563307,20807.858585858587,True,0.25
2017-02-13T18:15:36.514923,2046000000.0,-63.6420936584,16.3810367584,-58.514084482598285,22.426100812275717,427292.0918367347,True,0.25
2017-02-13T18:15:55.879031,2097000000.0,-64.1075592041,15.3461351395,-58.41351722559579,22.480078324456464,14384.469387755102,True,0.25
