timestamp,Frequency (Hz),SFU SNR (dB),FSW POWER(dBm),FSW SNR (dB),FSW OFFSET (Hz),AIM Power,AIM SNR,AIM Offset,AIM Demod Lock,AIM Demod Acq Time
2016-12-16T11:24:59.775324,1750000000,17,-48.2113609314,16.87449646,308.393951416,-42.84879999999996,16.58319999999999,124140.44,True,0.0
2016-12-16T11:25:07.069335,1750000000,18,-48.1975288391,17.8508834839,311.563201904,-42.82279999999998,17.6552,124145.0,True,0.0
2016-12-16T11:25:14.523346,1750000000,19,-48.219379425,18.7756137848,313.994842529,-42.84020408163262,18.550612244897962,124140.3469387755,True,0.0
2016-12-16T11:25:21.885357,1750000000,20,-48.2414550781,19.7048168182,299.611236572,-42.8944,20.426799999999997,124145.0,True,0.0
2016-12-16T11:25:29.716368,1770000000,8,-47.6466598511,9.31601715088,115670.625,-42.656530612244936,7.996734693877552,121906.0,True,0.0
2016-12-16T11:25:37.700380,1770000000,9,-47.8213615417,9.92669487,-11805.1923828,-42.8408163265306,8.854285714285718,121901.30612244898,True,0.0
2016-12-16T11:25:45.217391,1770000000,10,-47.8347587585,10.6347990036,286.36730957,-42.90204081632656,9.921632653061227,121906.0,True,0.0
2016-12-16T11:25:52.526402,1770000000,11,-47.8960838318,11.397939682,301.148986816,-42.98367346938777,10.872857142857143,121906.0,True,0.0
2016-12-16T11:25:59.857413,1770000000,12,-47.9667167664,12.1976184845,293.870697021,-43.05839999999996,11.964,121906.0,True,0.0
2016-12-16T11:26:07.261424,1770000000,13,-48.0027542114,13.1061220169,303.912628174,-43.06479999999998,12.921599999999994,121901.4,True,0.0
2016-12-16T11:26:14.593434,1770000000,14,-48.0279808044,14.0249824524,310.446166992,-43.098800000000004,13.890400000000005,121906.0,True,0.0
2016-12-16T11:26:22.107445,1770000000,15,-48.0521736145,14.9663648605,288.697265625,-43.07265306122447,14.900204081632644,121901.30612244898,True,0.0
2016-12-16T11:26:29.508456,1770000000,16,-48.1142616272,15.8787641525,293.258728027,-43.10163265306125,15.86285714285714,121901.30612244898,True,0.0
2016-12-16T11:26:36.861467,1770000000,17,-48.1205825806,16.8677349091,302.776000977,-43.1132,16.79519999999999,121901.4,True,0.0
2016-12-16T11:26:44.121477,1770000000,18,-48.1547050476,17.7920703888,310.619934082,-43.140612244898,17.973265306122453,121901.30612244898,True,0.0
2016-12-16T11:26:51.428488,1770000000,19,-48.1548614502,18.7614002228,310.411621094,-43.1661224489796,19.269183673469392,121906.0,True,0.0
2016-12-16T11:26:58.709499,1770000000,20,-48.1863059998,19.6218528748,307.13369751,-43.17244897959186,20.272653061224496,121906.0,True,0.0
2016-12-16T11:27:06.339510,1790000000,8,-47.7733650208,9.26448249817,-37702.4648438,-42.52857142857141,7.92163265306122,127880.3469387755,True,0.0
2016-12-16T11:27:13.840521,1790000000,9,-47.8714866638,9.95473480225,33441.9179688,-42.60346938775506,8.871632653061218,127880.3469387755,True,0.0
2016-12-16T11:27:21.324534,1790000000,10,-47.9732933044,10.6468658447,323.380981445,-42.75163265306122,9.978775510204079,127880.3469387755,True,0.0
2016-12-16T11:27:28.680544,1790000000,11,-48.0493621826,11.4287137985,292.431365967,-42.825999999999965,10.887599999999994,127885.0,True,0.0
2016-12-16T11:27:36.030554,1790000000,12,-48.1398963928,12.3020267487,324.711700439,-42.86040816326531,11.870816326530615,127885.0,True,0.0
2016-12-16T11:27:43.428565,1790000000,13,-48.1802368164,13.145980835,317.615692139,-42.91102040816329,12.887959183673479,127885.0,True,0.0
2016-12-16T11:27:50.864577,1790000000,14,-48.2023468018,14.0800561905,300.542541504,-42.93040000000002,14.004400000000002,127885.0,True,0.0
2016-12-16T11:27:58.224587,1790000000,15,-48.2472839355,15.0382528305,315.817657471,-42.91551020408166,14.997142857142848,127885.0,True,0.0
2016-12-16T11:28:05.601598,1790000000,16,-48.2709960938,15.9851455688,311.673919678,-42.96020408163267,15.973673469387752,127885.0,True,0.0
2016-12-16T11:28:12.925609,1790000000,17,-48.3078422546,17.0075149536,312.573486328,-42.97734693877552,16.959387755102036,127885.0,True,0.0
2016-12-16T11:28:20.471620,1790000000,18,-48.3146972656,17.9979705811,315.217071533,-42.970000000000006,17.7004,127880.44,True,0.0
2016-12-16T11:28:27.883630,1790000000,19,-48.3420600891,18.9620761871,309.125061035,-43.0028,18.8988,127885.0,True,0.0
2016-12-16T11:28:35.172641,1790000000,20,-48.3647193909,19.9491767883,303.37411499,-43.027599999999985,19.026399999999995,127885.0,True,0.0
2016-12-16T11:28:42.821652,1810000000,8,-47.7138328552,9.25639533997,-14436.2568359,-42.36693877551018,7.929999999999998,135061.0,True,0.0
2016-12-16T11:28:50.081662,1810000000,9,-47.814414978,9.91337585449,287.935394287,-42.51279999999999,8.977199999999996,135061.0,True,0.0
2016-12-16T11:28:57.371674,1810000000,10,-47.8622665405,10.6477499008,361.1378479,-42.59799999999996,9.798400000000003,135056.4,True,0.0
2016-12-16T11:29:04.923685,1810000000,11,-47.9002952576,11.4048490524,320.503265381,-42.679387755102056,10.983673469387757,135061.0,True,0.0
2016-12-16T11:29:12.373696,1810000000,12,-47.9876785278,12.2614097595,292.756408691,-42.72280000000001,11.942,135056.4,True,0.0
2016-12-16T11:29:19.716706,1810000000,13,-48.0306358337,13.1167163849,323.852996826,-42.766122448979594,12.845102040816323,135056.306122449,True,0.0
2016-12-16T11:29:27.338719,1810000000,14,-48.0667686462,14.041557312,320.653930664,-42.788775510204076,14.016530612244896,135061.0,True,0.0
2016-12-16T11:29:34.604729,1810000000,15,-48.0748825073,14.9985809326,321.835998535,-42.81439999999998,15.038400000000001,135056.4,True,0.0
2016-12-16T11:29:41.939741,1810000000,16,-48.1432647705,15.9545860291,319.515930176,-42.83510204081629,15.788571428571426,135061.0,True,0.0
2016-12-16T11:29:49.300752,1810000000,17,-48.1588821411,16.9181900024,312.195678711,-42.86879999999999,16.8852,135056.4,True,0.0
2016-12-16T11:29:56.874762,1810000000,18,-48.1619682312,17.9294948578,310.177398682,-42.86000000000002,17.601199999999995,135056.4,True,0.0
2016-12-16T11:30:04.175774,1810000000,19,-48.1887702942,18.8620052338,312.661956787,-42.8632,19.377200000000002,135061.0,True,0.0
2016-12-16T11:30:11.586785,1810000000,20,-48.1837387085,19.8178768158,320.885650635,-42.88279999999999,19.450400000000005,135056.4,True,0.0
2016-12-16T11:30:19.513797,1830000000,8,-47.7489204407,9.2844877243,10763.1230469,-42.32439999999997,7.950399999999997,141035.44,True,0.0
2016-12-16T11:30:27.035808,1830000000,9,-47.8514556885,9.92949962616,-7827.73779297,-42.454489795918384,8.853673469387761,141040.0,True,0.0
2016-12-16T11:30:34.376820,1830000000,10,-47.9497489929,10.660577774,252.668670654,-42.57319999999997,9.9372,141040.0,True,0.0
2016-12-16T11:30:41.876830,1830000000,11,-48.0435256958,11.4562883377,334.750305176,-42.73120000000001,10.881599999999999,141035.44,True,0.0
2016-12-16T11:30:49.205841,1830000000,12,-48.0929527283,12.2680864334,316.275268555,-42.74734693877551,11.912653061224486,140888.0,True,0.0
2016-12-16T11:30:56.546852,1830000000,13,-48.1389198303,13.1520462036,303.626922607,-42.78734693877549,12.965510204081639,141040.0,True,0.0
2016-12-16T11:31:03.913863,1830000000,14,-48.1889877319,14.0724411011,306.068328857,-42.80159999999997,13.781199999999988,141040.0,True,0.0
2016-12-16T11:31:11.543874,1830000000,15,-48.2210159302,15.0425281525,298.00177002,-42.831020408163255,14.9334693877551,141035.3469387755,True,0.0
2016-12-16T11:31:18.863884,1830000000,16,-48.2526321411,16.0296936035,320.022460938,-42.82102040816323,15.746326530612237,141040.0,True,0.0
2016-12-16T11:31:26.257895,1830000000,17,-48.2611122131,17.0269699097,315.768920898,-42.86183673469385,16.842040816326527,141040.0,True,0.0
2016-12-16T11:31:33.538906,1830000000,18,-48.277015686,17.9598503113,317.076660156,-42.86693877551024,18.03489795918367,141035.3469387755,True,0.0
2016-12-16T11:31:41.046917,1830000000,19,-48.2925186157,18.9903335571,325.137786865,-42.868163265306116,18.526326530612252,141035.3469387755,True,0.0
2016-12-16T11:31:48.426928,1830000000,20,-48.3111381531,19.9783287048,324.748443604,-42.88938775510205,19.7669387755102,141040.0,True,0.0
2016-12-16T11:31:56.066939,1850000000,8,-47.9124832153,9.24772548676,-38382.84375,-42.287551020408145,7.857755102040811,138801.0,True,0.0
2016-12-16T11:32:03.498950,1850000000,9,-48.024520874,9.91290283203,-5380.40039062,-42.41040000000004,8.820399999999996,138796.44,True,0.0
2016-12-16T11:32:10.928962,1850000000,10,-47.9741134644,10.6762924194,259.822753906,-42.52306122448979,9.963877551020419,138644.306122449,True,0.0
2016-12-16T11:32:18.298972,1850000000,11,-48.0428237915,11.4053297043,329.335083008,-42.62359999999999,10.956,138801.0,True,0.0
2016-12-16T11:32:25.645983,1850000000,12,-48.1207580566,12.2420063019,340.040679932,-42.64795918367348,11.94326530612245,138649.0,True,0.0
2016-12-16T11:32:33.099994,1850000000,13,-48.1975364685,13.1400442123,326.949768066,-42.712400000000024,12.842799999999995,138644.4,True,0.0
2016-12-16T11:32:40.450006,1850000000,14,-48.2072944641,14.0736808777,307.240264893,-42.74204081632654,14.117755102040817,138649.0,True,0.0
2016-12-16T11:32:47.770016,1850000000,15,-48.2293510437,15.07695961,316.576416016,-42.76714285714285,15.014489795918363,138649.0,True,0.0
2016-12-16T11:32:55.100026,1850000000,16,-48.2526245117,16.0470809937,330.290283203,-42.7764,15.959599999999998,138644.4,True,0.0
2016-12-16T11:33:02.501038,1850000000,17,-48.292224884,16.9869766235,313.217529297,-42.809599999999975,17.015200000000004,138649.0,True,0.0
2016-12-16T11:33:09.972049,1850000000,18,-48.3102493286,17.9771537781,310.443023682,-42.78653061224489,17.421020408163262,138649.0,True,0.0
2016-12-16T11:33:17.370060,1850000000,19,-48.3160705566,18.9928512573,323.041320801,-42.7985714285714,18.80551020408163,138649.0,True,0.0
2016-12-16T11:33:24.790071,1850000000,20,-48.3293457031,19.961894989,321.791290283,-42.816734693877535,19.97591836734694,138644.306122449,True,0.0
2016-12-16T11:33:32.426131,1870000000,8,-47.8335609436,9.22796535492,-34022.65625,-42.37400000000005,7.912400000000002,144623.44,True,0.0
2016-12-16T11:33:39.873557,1870000000,9,-47.8556976318,9.96046257019,237.844970703,-42.49408163265307,9.06857142857143,144623.3469387755,True,0.0
2016-12-16T11:33:47.272980,1870000000,10,-47.9722366333,10.6668930054,360.605957031,-42.62000000000001,9.936122448979587,144618.693877551,True,0.0
2016-12-16T11:33:54.609400,1870000000,11,-48.0504455566,11.4365272522,318.11807251,-42.68400000000004,10.892399999999999,144628.0,True,0.0
2016-12-16T11:34:02.008823,1870000000,12,-48.0984649658,12.2998161316,298.535888672,-42.743599999999994,11.8128,144618.88,True,0.0
2016-12-16T11:34:09.373244,1870000000,13,-48.1352043152,13.1710777283,314.989990234,-42.77693877551019,13.078163265306125,144628.0,True,0.0
2016-12-16T11:34:16.702663,1870000000,14,-48.1956520081,14.0897932053,319.828704834,-42.81799999999996,13.8808,144623.44,True,0.0
2016-12-16T11:34:24.143089,1870000000,15,-48.2191200256,15.044216156,332.571838379,-42.83285714285711,15.00081632653061,144623.3469387755,True,0.0
2016-12-16T11:34:31.562513,1870000000,16,-48.2356147766,16.0478801727,312.799194336,-42.85081632653057,15.780408163265308,144623.3469387755,True,0.0
2016-12-16T11:34:39.000939,1870000000,17,-48.3012008667,17.01445961,323.558990479,-42.87599999999998,16.825999999999997,144623.44,True,0.0
2016-12-16T11:34:46.362360,1870000000,18,-48.2677307129,18.0438728333,330.87210083,-42.87387755102042,17.759387755102047,144623.3469387755,True,0.0
2016-12-16T11:34:53.801785,1870000000,19,-48.291934967,19.0286655426,316.268585205,-42.83520000000001,18.6572,144623.44,True,0.0
2016-12-16T11:35:01.133204,1870000000,20,-48.3263969421,20.0050544739,325.531768799,-42.8732,19.512800000000002,144623.44,True,0.0
2016-12-16T11:35:09.106661,1890000000,8,-47.9440193176,9.27089500427,-111992.695312,-42.325599999999966,8.029999999999996,132664.44,True,0.0
2016-12-16T11:35:16.464081,1890000000,9,-48.0577850342,9.90820026398,-10157.6181641,-42.47387755102042,8.864081632653058,132666.67346938775,True,0.0
2016-12-16T11:35:23.802501,1890000000,10,-48.1614227295,10.6359500885,317.145385742,-42.59639999999997,9.84,132669.0,True,0.0
2016-12-16T11:35:31.263928,1890000000,11,-48.082233429,11.4513912201,348.205505371,-42.67755102040817,10.885306122448977,132664.3469387755,True,0.0
2016-12-16T11:35:38.615348,1890000000,12,-48.1278266907,12.2438678741,306.102294922,-42.74239999999999,11.942399999999997,132664.44,True,0.0
2016-12-16T11:35:45.919766,1890000000,13,-48.1799964905,13.128657341,305.152008057,-42.76399999999999,12.909200000000007,132669.0,True,0.0
2016-12-16T11:35:53.382193,1890000000,14,-48.2204246521,14.0886640549,318.599334717,-42.80081632653059,14.054693877551017,132669.0,True,0.0
2016-12-16T11:36:00.782616,1890000000,15,-48.2534637451,15.0395145416,321.212158203,-42.821836734693846,14.898163265306124,132669.0,True,0.0
2016-12-16T11:36:08.204040,1890000000,16,-48.2998733521,16.0312519073,325.746429443,-42.85840000000003,16.086799999999993,132664.44,True,0.0
2016-12-16T11:36:15.537460,1890000000,17,-48.2929115295,16.9723739624,336.72088623,-42.866799999999984,16.870800000000003,132664.44,True,0.0
2016-12-16T11:36:22.806875,1890000000,18,-48.3241348267,18.0107460022,286.854858398,-42.862800000000014,18.3836,132669.0,True,0.0
2016-12-16T11:36:30.220299,1890000000,19,-48.3626098633,18.9823284149,330.277862549,-42.873599999999996,19.31160000000001,132669.0,True,0.0
2016-12-16T11:36:37.485715,1890000000,20,-48.3346672058,19.9743480682,326.944793701,-42.842244897959176,19.680408163265305,132669.0,True,0.0
2016-12-16T11:36:45.111151,1910000000,8,-47.9334869385,9.20453929901,-117800.054688,-42.36560000000004,7.873199999999996,138649.0,True,0.0
2016-12-16T11:36:52.451571,1910000000,9,-48.04271698,9.89931201935,-20759.4785156,-42.54244897959182,8.970408163265308,138649.0,True,0.0
2016-12-16T11:36:59.854994,1910000000,10,-48.0251121521,10.6762933731,334.859863281,-42.680612244897986,9.973469387755102,138649.0,True,0.0
2016-12-16T11:37:07.324422,1910000000,11,-48.1071128845,11.4162492752,350.67565918,-42.755199999999995,10.9152,138649.0,True,0.0
2016-12-16T11:37:14.786848,1910000000,12,-48.1727714539,12.2662734985,336.116760254,-42.800612244897934,11.854081632653068,138644.306122449,True,0.0
2016-12-16T11:37:22.239275,1910000000,13,-48.2164840698,13.1274662018,326.040588379,-42.825999999999965,12.965200000000006,138649.0,True,0.0
