timestamp,Frequency (Hz),SFU Power (dBm),FSW Power (dBm),AIM Power,AIM SNR,AIM Offset,AIM Demod Lock,AIM Demod Acq Time,,FSW Power,AIM power,,,,,,,,,,,,,,,,AIM loss (dB),FSW loss (dB)
2016-12-19T17:13:51.137894,2030000000,-40,-58.67924118,-52.716,27.4436,151951.44,TRUE,0,,-39.81424118,-41.8875,-2.07325882,,,,,,,,,,,,,,,,
2016-12-19T17:13:58.568319,2030000000,-20,-38.44263458,-32.2756,27.2088,151951.44,TRUE,0,,-19.57763458,-21.4471,-1.869465418,,,,,,,,,,,,,,,,
2016-12-19T17:14:05.968742,2050000000,-65,-82.92339325,-75.8568,14.08530612,148365.6735,TRUE,0.25,,-64.10839325,-65.0048,-0.89640675,,,,,,,,,,,,,,,,
2016-12-19T17:14:13.241158,2050000000,-40,-58.51703262,-52.7036,28.7664,148211.4,TRUE,0,,-39.70203262,-41.8516,-2.149567377,,,,,,,,,,,,,,,,
2016-12-19T17:14:20.683584,2050000000,-20,-38.31337738,-32.27571429,28.21591837,148211.3061,TRUE,0,,-19.49837738,-21.42371429,-1.925336905,,,,,,,,,,,,,,,,
2016-12-19T17:14:28.084007,2070000000,-65,-82.86988068,-77.12428571,14.18653061,145824,TRUE,0,,-63.99988068,-66.25678571,-2.256905038,,,,,,,,,,,,,,,,
2016-12-19T17:14:35.341422,2070000000,-40,-58.56060028,-52.7596,28.1108,145814.88,TRUE,0,,-39.69060028,-41.8921,-2.201499719,,,,,,,,,,,,,,,,
2016-12-19T17:14:43.030862,2070000000,-20,-38.3880043,-32.32306122,27.62408163,145824,TRUE,0,,-19.5180043,-21.45556122,-1.937556921,,,,,,,,,,,,,,,,
2016-12-19T17:14:50.419284,2090000000,-65,-83.04122925,-77.30489796,13.85285714,151951.3469,TRUE,0,,-64.11522925,-66.41639796,-2.301168711,,,,,,,,,,,,,,,,
2016-12-19T17:14:57.653698,2090000000,-40,-58.72428513,-52.9004,25.976,151799.4,TRUE,0,,-39.79828513,-42.0119,-2.213614874,,,,,,,,,,,,,,,,
2016-12-19T17:15:05.088123,2090000000,-20,-38.52799225,-32.5277551,28.78285714,151804,TRUE,0,,-19.60199225,-21.6392551,-2.037262854,,,,,,,,,,,,,,,,
2016-12-19T17:15:12.470546,2110000000,-65,-82.98503876,-77.37204082,13.76122449,149407.3061,TRUE,0,,-64.10303876,-66.44104082,-2.338002059,,,,,,,,,,,,,,,,
2016-12-19T17:15:19.745962,2110000000,-40,-58.64887238,-52.8308,27.6092,149412,TRUE,0,,-39.76687238,-41.8998,-2.132927624,,,,,,,,,,,,,,,,
2016-12-19T17:15:27.171387,2110000000,-20,-38.46817017,-32.47591837,27.9422449,149412,TRUE,0,,-19.58617017,-21.54491837,-1.958748201,,,,,,,,,,,,,,,,
2016-12-19T17:15:34.558809,2130000000,-65,-83.11677551,-76.0948,13.28836735,165224.9388,TRUE,0.25,,-64.19077551,-65.1638,-0.973024487,,,,,,,,,,,,,,,,
2016-12-19T17:15:41.822224,2130000000,-40,-58.73897171,-52.9677551,28.02142857,165051.8571,TRUE,0,,-39.81297171,-42.0367551,-2.223783392,,,,,,,,,,,,,,,,
2016-12-19T17:15:49.257650,2130000000,-20,-38.60831833,-32.6648,27.0456,164959,TRUE,0,,-19.68231833,-21.7338,-2.051481671,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-3.866142734,,,,,,,,,,,,,,,,
,,,,,,,,,,,,-0.287948962,,,,,,,,,,,,,,,,
